Year,water_condition,Crop,model,totalWater_m,GDD,FIPS,predicted_yield
2036,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2037,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2037,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2037,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2038,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2038,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2038,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2039,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2039,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2039,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2040,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2040,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2040,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2041,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2041,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2041,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2042,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2042,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2042,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2043,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2043,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2043,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2044,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2044,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2044,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2045,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2045,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2045,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2046,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2046,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2046,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2047,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2047,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2047,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2048,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2048,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2048,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2049,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2049,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2049,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2050,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2050,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2050,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2051,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2051,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2051,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2052,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2052,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2052,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2053,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2053,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2053,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2054,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2054,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2054,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2055,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2055,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2055,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2056,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2056,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2056,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2057,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2057,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2057,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2058,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2058,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2058,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2059,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2059,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2059,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
2060,dry,Corn,current,0.6174165495675057,2200.3958953857455,20005,9707.614880925588
2060,median,Corn,current,0.8222640674471555,2200.3958953857455,20005,11214.02469555685
2060,wet,Corn,current,1.0341520756468983,2200.3958953857455,20005,11046.251649155829
