solution_id,Crop,basin_irrigated_area_m2,basin_model_cultivated_area_m2,basin_irrigated_fraction_of_model_cultivated,alluvial_capture,estimated_alluvial_irrigated_area_m2,alluvial_cdl_cultivated_area_m2,alluvial_expansion_eligible_area_m2,estimated_alluvial_irrigated_fraction_of_cdl_cultivated,estimated_alluvial_irrigated_fraction_of_expansion_eligible
4,Wheat,334326.79163649055,8661637800,3.859856523168061e-5,0.6265486725663716,209472.00750321706,487256679.1111111,572359251.5555556,4.299007411973317e-4,3.6597994517239814e-4
5,Corn,144343702.9874284,8661637800,0.01666471241586994,0.831524218313117,120025284.79504213,487256679.1111111,572359251.5555556,0.24632865990467476,0.20970270764181398
5,Soybeans,58784389.17301827,8661637800,0.006786752174400351,0.8447582898771889,49658600.06927405,487256679.1111111,572359251.5555556,0.1019146626370825,0.08676124293319644
5,Sorghum,1822243.051276492,8661637800,2.103808879282036e-4,0.6350684931506849,1157249.148728468,487256679.1111111,572359251.5555556,0.0023750298319965683,0.00202189297295938
5,Wheat,311122.4102985493,8661637800,3.591958212551318e-5,0.6265486725663716,194933.33317820606,487256679.1111111,572359251.5555556,4.0006292686191097e-4,3.4057863596756243e-4
6,Corn,115801192.11112098,8661637800,0.013369433678134288,0.831524218313117,96291495.74992697,487256679.1111111,572359251.5555556,0.19761965279899063,0.16823611305002295
6,Soybeans,83484019.99969533,8661637800,0.009638364236345155,0.8447582898771889,70523817.96701567,487256679.1111111,572359251.5555556,0.1447364828239406,0.12321600074664003
6,Sorghum,1947374.0237801115,8661637800,2.2482745974209537e-4,0.6350684931506849,1236715.8868828213,487256679.1111111,572359251.5555556,0.002538119927137639,0.002160733636298671
6,Wheat,332486.76657421526,8661637800,3.83861313820136e-5,0.6265486725663716,208319.1422429596,487256679.1111111,572359251.5555556,4.2753470844769225e-4,3.6396571152958693e-4
7,Corn,122159619.83159605,8661637800,0.014103524374061918,0.831524218313117,101578682.38989544,487256679.1111111,572359251.5555556,0.2084705797675316,0.1774736445926668
7,Soybeans,77555629.3367133,8661637800,0.008953922009612697,0.8447582898771889,65515760.80883107,487256679.1111111,572359251.5555556,0.13445841507673054,0.11446615151370859
7,Sorghum,1913804.5289941113,8661637800,2.209518076355157e-4,0.6350684931506849,1215396.9584132466,487256679.1111111,572359251.5555556,0.002494366953841375,0.0021234861760512226
7,Wheat,326755.24677338044,8661637800,3.772441821261337e-5,0.6265486725663716,204728.06611995868,487256679.1111111,572359251.5555556,4.2016471994481107e-4,3.57691546984782e-4
8,Corn,138702662.75903574,8661637800,0.016013445258474757,0.831524218313117,115334623.22865507,487256679.1111111,572359251.5555556,0.23670198516120258,0.20150739752209668
8,Soybeans,55966300.0425792,8661637800,0.00646139925668321,0.8447582898771889,47277995.914722845,487256679.1111111,572359251.5555556,0.0970289334996306,0.08260195984642671
8,Sorghum,1734885.7884374412,8661637800,2.0029535158321227e-4,0.6350684931506849,1101771.3034515039,487256679.1111111,572359251.5555556,0.002261172295188308,0.0019249646100016982
8,Wheat,281812.5399819797,8661637800,3.253571050754162e-5,0.6265486725663716,176569.27283826692,487256679.1111111,572359251.5555556,3.6237424833329604e-4,3.08493786653029e-4
