Scenario,corn,soy,sor,wheat,cult_area,fert_eff,irr_area,irr_eff,Corn,Soybeans,Sorghum,Wheat,Nitrate_kgyr,NegProfit_usd,Irr_m3
feasible_space,32.03564893179457,2.9568240162869914,6.9153512409492395,58.0921758109692,-17.934081637262132,2.510372273286805,18.457535703767093,4.425105287629412,0.3203564893179457,0.029568240162869915,0.0691535124094924,0.5809217581096919,7030416.691332041,-80497294.45595959,261121591.2564358
feasible_space,27.99020574409398,10.340965758993988,34.66124037861009,27.00758811830194,12.469631843759913,-0.3357896895378367,-12.143016956420617,-1.7558710934030817,0.2799020574409398,0.10340965758993988,0.34661240378610086,0.2700758811830194,7844779.7698623985,-112487286.04736325,409491410.8917185
feasible_space,10.635605626392644,27.015355186170197,5.939641767335124,56.40939742010203,11.758093541298066,-7.165237365711946,-8.835883732221554,7.69590971055208,0.10635605626392644,0.270153551861702,0.05939641767335124,0.5640939742010204,7617970.407702394,-94661766.53851174,371422978.1610972
feasible_space,4.491099664894864,58.91992439233466,13.917553400460164,22.671422542310317,16.93514423600002,-5.042745893268613,26.938226012511876,-7.046085350568173,0.04491099664894864,0.5891992439233465,0.13917553400460164,0.22671422542310316,7567301.450242709,-108548059.34924725,705164920.4710126
feasible_space,49.92821203609696,44.56007073079585,3.8299334137863483,1.681783819320843,-4.546281448733296,-4.048293393926695,-8.997212022201392,-9.070065359731204,0.4992821203609696,0.4456007073079585,0.03829933413786348,0.01681783819320848,7507559.200111425,-116577822.56838928,509018971.889726
feasible_space,10.118764625207985,38.24769624633947,28.31782702407101,23.31571210438153,15.170864503629502,2.7967145513142455,22.28708811766282,4.547002657714765,0.10118764625207985,0.38247696246339474,0.28317827024071013,0.23315712104381525,7628166.092931161,-115573240.42036174,506578117.3990854
feasible_space,59.52881786656915,1.1821406721055974,31.178534156717358,8.110507304607896,27.40285240694555,5.119207786207321,-17.948398474627872,7.665260062926681,0.5952881786656915,0.011821406721055973,0.3117853415671736,0.08110507304607895,8459248.908922091,-160127918.1852971,568535751.4444296
feasible_space,26.63166186793358,25.39024573435541,23.38876065436867,24.58933174334233,15.902787198104896,5.765162716010352,26.584638881518735,7.730291186885676,0.2663166186793358,0.2539024573435541,0.2338876065436867,0.24589331743342335,7828027.122101552,-126277084.00385313,531830333.0719978
feasible_space,12.04925250810571,73.11465677070082,4.004022197362501,10.83206852383097,-7.508585750893225,8.527562914217125,-16.65592832842539,6.437119209228083,0.1204925250810571,0.7311465677070081,0.040040221973625015,0.10832068523830973,6900046.088512755,-113402201.21513711,424714057.13327426
feasible_space,40.67728733223513,18.28511966495309,24.420125032542273,16.6174679702695,19.37475080379727,-4.867905372021487,-17.832779414342482,-0.33920900441613,0.4067728733223513,0.1828511966495309,0.24420125032542273,0.16617467970269506,8147268.959057698,-124663091.56582801,574614469.9907886
feasible_space,68.48398118644953,17.95605995165999,12.105725928026951,1.4542329338635316,-16.072957832295216,-2.29894959216658,18.192669885953187,9.810885349744233,0.6848398118644953,0.17956059951659992,0.1210572592802695,0.014542329338635307,7349250.093323575,-103573537.23586161,529102729.0993942
feasible_space,2.7604427455342377,10.538979174548295,36.90638311797404,49.79419496194344,-7.086435634352966,-0.17935316851315974,18.366313346552197,-3.823758013575338,0.027604427455342376,0.10538979174548295,0.3690638311797404,0.4979419496194343,7078859.07985969,-80265216.11742902,117485499.85976152
feasible_space,16.113874823810765,40.168572185677476,26.59092428085627,17.126628709655492,4.840995736301409,-7.95221317826421,-13.710940881155665,3.297853271717205,0.16113874823810764,0.40168572185677476,0.2659092428085627,0.1712662870965549,7506182.323645997,-99290595.49262466,497919258.80085933
feasible_space,2.0423601891321597,20.508046619968955,43.90560425219126,33.543988938707635,-20.11084239888028,-4.956548090516124,3.5082590789438726,-4.232088718636194,0.020423601891321596,0.20508046619968956,0.4390560425219126,0.33543988938707625,6746895.24425191,-69030462.45792066,171319751.54019794
feasible_space,42.34176280707819,4.531844700096408,14.712861267674015,38.41353122515139,17.583315538105552,3.1487224295972833,18.215907617028343,-8.117677974049002,0.4234176280707819,0.04531844700096408,0.14712861267674016,0.38413531225151387,8064063.971601575,-125316341.9446589,523352132.0168234
