Corn,Soybeans,Sorghum,Wheat,scenario_name,seed,fert_factor,irr_eff,irrig_frac_factor,nitrate,irrigation,profit,profit_minimized,feasible,phase,gcm_name,climate_pathway,period,landuse_name
0.2860423213911008,0.18376487567056113,0.34940731909360745,0.18078548384473067,fixed_ensemble_rcp45_early,1,0.7107360314728611,0.8024212260072419,0.8036810353842693,10083261.465800703,11008995.707961157,158784638.72585076,-158784638.72585076,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.11286038685704697,0.2889001643565482,0.3285190165982293,0.2697204321881755,fixed_ensemble_rcp45_early,1,0.8298219458355295,0.7738584555634641,0.5722802194128016,9972182.727146368,7162989.964039545,123318695.96616472,-123318695.96616472,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.11793222494750834,0.301320933421305,0.34328234772108174,0.237464493910105,fixed_ensemble_rcp45_early,1,0.8263028980747155,1.162847849734105,0.5994661601725966,9974336.552749397,6609686.492825013,127646088.95409478,-127646088.95409478,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.2948849439312695,0.208296407565617,0.19951435963558897,0.2973042888675245,fixed_ensemble_rcp45_early,1,0.7139987214002758,0.9886150325182825,1.2323137386702,10069665.331086261,17597458.240380127,150220736.92415473,-150220736.92415473,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.2847796946173101,0.14239543838261617,0.22880265865024904,0.3440222083498247,fixed_ensemble_rcp45_early,1,0.7168672688556214,0.9886150325182825,1.2323137386702,10083259.707227161,15964290.093592767,140468820.9839825,-140468820.9839825,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.2804969850285619,0.19339506443122612,0.34871612166198246,0.1773918288782295,fixed_ensemble_rcp45_early,1,0.8468783662188798,0.7853395235724747,0.5994661601725966,10252176.065524925,8254421.926703487,143000764.03501776,-143000764.03501776,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.2607708847252652,0.2723737662478109,0.17808825479995846,0.28876709422696545,fixed_ensemble_rcp45_early,1,0.7139987214002758,1.0170880058337222,1.3813784525404487,10006782.889671106,20105805.264124144,150268314.84817582,-150268314.84817582,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
0.2821525943399833,0.19453656215328785,0.3448719746268715,0.17843886887985722,fixed_ensemble_rcp45_early,1,0.8266672175655859,0.7853395235724747,0.5994661601725966,10228562.403070735,8283636.230727164,145552506.77472004,-145552506.77472004,TRUE,crop_fert_irreff_irrigfrac,ensemble,rcp45,early,fixed
