FIPS,name,Date,Year,Month,Day,precip_mm_gridmet,tmmn_C_gridmet,tmmx_C_gridmet
20085,Jackson,2015-12-25,2015,12,25,0,-4.051611328124977,6.486779785156273
20085,Jackson,2015-12-26,2015,12,26,7.885715007781982,-2.8407653808593523,7.266625976562523
20085,Jackson,2015-12-27,2015,12,27,2.5894014835357666,-6.026556396484352,-1.4212097167968523
20085,Jackson,2015-12-28,2015,12,28,0.2654632031917572,-9.031500244140602,-2.7331298828124773
20085,Jackson,2015-12-29,2015,12,29,0,-10.137457275390602,-2.2603210449218523
20085,Jackson,2015-12-30,2015,12,30,0,-8.044561767578102,-1.3116821289062273
20085,Jackson,2015-12-31,2015,12,31,0,-7.886206054687477,4.983270263671898
20085,Jackson,2016-01-01,2016,1,1,0,-7.188635253906227,5.188653564453148
20085,Jackson,2016-01-02,2016,1,2,0,-7.334814453124977,7.221093750000023
20085,Jackson,2016-01-03,2016,1,3,0,-8.141027832031227,3.4220520019531477
20085,Jackson,2016-01-04,2016,1,4,0,-9.067327880859352,-0.9657958984374773
20085,Jackson,2016-01-05,2016,1,5,0.6967843174934387,-6.141943359374977,4.674340820312523
20085,Jackson,2016-01-06,2016,1,6,2.5440521240234375,-0.27927246093747726,3.2188049316406477
20085,Jackson,2016-01-07,2016,1,7,15.320012092590332,0.6059204101562727,5.461206054687523
20085,Jackson,2016-01-08,2016,1,8,0.002516239183023572,-5.568914794921852,2.4498229980468977
20085,Jackson,2016-01-09,2016,1,9,0,-17.849310302734352,-4.863958740234352
20085,Jackson,2016-01-10,2016,1,10,0,-17.666601562499977,-2.9308227539062273
20085,Jackson,2016-01-11,2016,1,11,0,-8.808935546874977,3.9963317871093977
20085,Jackson,2016-01-12,2016,1,12,0,-10.169409179687477,-1.7564758300781023
20085,Jackson,2016-01-13,2016,1,13,0,-4.239538574218727,11.546807861328148
20085,Jackson,2016-01-14,2016,1,14,0,-2.1534790039062273,14.660424804687523
20085,Jackson,2016-01-15,2016,1,15,0,-10.607244873046852,-0.07742919921872726
20085,Jackson,2016-01-16,2016,1,16,1.0162341594696045,-17.42479553222654,1.9246459960937727
20085,Jackson,2016-01-17,2016,1,17,0,-20.204794311523415,-12.452276611328102
20085,Jackson,2016-01-18,2016,1,18,0,-19.381842041015602,-3.0183166503906023
20085,Jackson,2016-01-19,2016,1,19,1.2118594646453857,-7.994512939453102,-4.699957275390602
20085,Jackson,2016-01-20,2016,1,20,1.2536617517471313,-6.669561767578102,-1.4296020507812273
20085,Jackson,2016-01-21,2016,1,21,0.7220720052719116,-9.995581054687477,-2.7445129394531023
20085,Jackson,2016-01-22,2016,1,22,0.12262364476919174,-7.860571289062477,-1.6773132324218523
20085,Jackson,2016-01-23,2016,1,23,0,-8.887335205078102,-0.7328247070312273
20085,Jackson,2016-01-24,2016,1,24,0,-5.673803710937477,6.466333007812523
20085,Jackson,2016-01-25,2016,1,25,0,-2.7332824707031023,1.2018371582031477
20085,Jackson,2016-01-26,2016,1,26,0,-7.568853759765602,4.120080566406273
20085,Jackson,2016-01-27,2016,1,27,0,-4.798529052734352,10.746270751953148
20085,Jackson,2016-01-28,2016,1,28,0,-4.074102783203102,10.378442382812523
20085,Jackson,2016-01-29,2016,1,29,0,-2.2672790527343523,18.255364990234398
20085,Jackson,2016-01-30,2016,1,30,0,-1.1090148925781023,14.269189453125023
20085,Jackson,2016-01-31,2016,1,31,0,-0.5951599121093523,11.664788818359398
20085,Jackson,2016-02-01,2016,2,1,14.624873161315918,0.09334716796877274,8.880334472656273
20085,Jackson,2016-02-02,2016,2,2,0,-3.2263854980468523,10.654016113281273
20085,Jackson,2016-02-03,2016,2,3,0,-8.555609130859352,1.1012817382812727
20085,Jackson,2016-02-04,2016,2,4,0,-7.819067382812477,6.372460937500023
20085,Jackson,2016-02-05,2016,2,5,0,-6.122076416015602,6.357507324218773
20085,Jackson,2016-02-06,2016,2,6,0,-3.8575500488281023,9.824914550781273
20085,Jackson,2016-02-07,2016,2,7,0,-1.0350708007812273,10.728997802734398
20085,Jackson,2016-02-08,2016,2,8,0,-6.496313476562477,2.6229797363281477
20085,Jackson,2016-02-09,2016,2,9,0,-7.750952148437477,0.11385498046877274
20085,Jackson,2016-02-10,2016,2,10,0,-6.496191406249977,14.421258544921898
20085,Jackson,2016-02-11,2016,2,11,0,-6.027868652343727,4.029321289062523
20085,Jackson,2016-02-12,2016,2,12,0,-9.012579345703102,2.3171630859375227
20085,Jackson,2016-02-13,2016,2,13,0,-9.183813476562477,-4.049230957031227
20085,Jackson,2016-02-14,2016,2,14,0,-6.359472656249977,11.632897949218773
20085,Jackson,2016-02-15,2016,2,15,0.043122902512550354,-1.1599182128906023,13.663323974609398
20085,Jackson,2016-02-16,2016,2,16,0,-4.189855957031227,8.778222656250023
20085,Jackson,2016-02-17,2016,2,17,0,-1.1048034667968523,17.989831542968773
20085,Jackson,2016-02-18,2016,2,18,0,8.626275634765648,25.531915283203148
20085,Jackson,2016-02-19,2016,2,19,0,0.5961242675781477,22.027673339843773
20085,Jackson,2016-02-20,2016,2,20,0,-1.4684814453124773,23.904992675781273
20085,Jackson,2016-02-21,2016,2,21,0,-1.8744873046874773,13.921197509765648
20085,Jackson,2016-02-22,2016,2,22,0,-1.5999206542968523,11.370721435546898
20085,Jackson,2016-02-23,2016,2,23,0.3402811586856842,-2.4282287597656023,11.127130126953148
20085,Jackson,2016-02-24,2016,2,24,0.0031631020829081535,-2.0199340820312273,9.074365234375023
20085,Jackson,2016-02-25,2016,2,25,0,-7.934423828124977,6.624322509765648
20085,Jackson,2016-02-26,2016,2,26,0,-6.043829345703102,16.318200683593773
20085,Jackson,2016-02-27,2016,2,27,0,0.13521728515627274,24.439324951171898
20085,Jackson,2016-02-28,2016,2,28,0,-2.5007385253906023,18.600061035156273
20085,Jackson,2016-02-29,2016,2,29,0,-3.2846130371093523,22.757836914062523
20085,Jackson,2016-03-01,2016,3,1,0,-6.321264648437477,6.318566894531273
20085,Jackson,2016-03-02,2016,3,2,0.22903448343276978,-2.0053466796874773,18.619897460937523
20085,Jackson,2016-03-03,2016,3,3,0.034911077469587326,-3.7283386230468523,12.347650146484398
20085,Jackson,2016-03-04,2016,3,4,0,-2.1084350585937273,20.697564697265648
20085,Jackson,2016-03-05,2016,3,5,0,2.0200744628906477,19.862298583984398
20085,Jackson,2016-03-06,2016,3,6,0,10.497949218750023,23.139428710937523
20085,Jackson,2016-03-07,2016,3,7,0,14.288140869140648,23.407891845703148
20085,Jackson,2016-03-08,2016,3,8,6.248345851898193,3.9501892089843977,19.144433593750023
20085,Jackson,2016-03-09,2016,3,9,0,1.0989929199218977,15.634210205078148
20085,Jackson,2016-03-10,2016,3,10,0,1.7722106933593977,21.241784667968773
20085,Jackson,2016-03-11,2016,3,11,3.512033700942993,4.734216308593773,21.742242431640648
20085,Jackson,2016-03-12,2016,3,12,0.9141845703125,9.441094970703148,15.548638916015648
20085,Jackson,2016-03-13,2016,3,13,0.8134836554527283,6.144525146484398,19.132714843750023
20085,Jackson,2016-03-14,2016,3,14,0.27771228551864624,7.812310791015648,25.011376953125023
20085,Jackson,2016-03-15,2016,3,15,0.23615337908267975,2.4078613281250227,16.266870117187523
20085,Jackson,2016-03-16,2016,3,16,0,-0.18009033203122726,16.931817626953148
20085,Jackson,2016-03-17,2016,3,17,0.27117690443992615,0.9273925781250227,16.457696533203148
20085,Jackson,2016-03-18,2016,3,18,1.1929309983150404e-28,-4.027044677734352,7.500390625000023
20085,Jackson,2016-03-19,2016,3,19,0,-2.0853027343749773,6.196008300781273
20085,Jackson,2016-03-20,2016,3,20,0,-3.8746093749999773,10.524163818359398
20085,Jackson,2016-03-21,2016,3,21,0,-0.41318359374997726,20.735833740234398
20085,Jackson,2016-03-22,2016,3,22,0,10.012658691406273,25.074731445312523
20085,Jackson,2016-03-23,2016,3,23,2.0281078815460205,-0.7497009277343523,26.678521728515648
20085,Jackson,2016-03-24,2016,3,24,0,-5.803411865234352,10.357843017578148
20085,Jackson,2016-03-25,2016,3,25,0.6878063678741455,-4.276281738281227,15.527764892578148
20085,Jackson,2016-03-26,2016,3,26,4.851922512054443,0.018975830078147737,11.694421386718773
20085,Jackson,2016-03-27,2016,3,27,0.6348575353622437,-1.3223022460937273,13.106774902343773
20085,Jackson,2016-03-28,2016,3,28,0,0.17647705078127274,19.983911132812523
20085,Jackson,2016-03-29,2016,3,29,0,8.362542724609398,20.115197753906273
20085,Jackson,2016-03-30,2016,3,30,2.1235299110412598,8.165734863281273,24.304345703125023
20085,Jackson,2016-03-31,2016,3,31,0,2.7515197753906477,15.176721191406273
20085,Jackson,2016-04-01,2016,4,1,0.0737045481801033,-1.4308227539062273,12.063867187500023
20085,Jackson,2016-04-02,2016,4,2,0,1.1188903808593977,19.364129638671898
20085,Jackson,2016-04-03,2016,4,3,0,7.150262451171898,27.842248535156273
20085,Jackson,2016-04-04,2016,4,4,0,5.529168701171898,18.584527587890648
20085,Jackson,2016-04-05,2016,4,5,6.72438907623291,7.486688232421898,28.120385742187523
20085,Jackson,2016-04-06,2016,4,6,0,5.184167480468773,17.632928466796898
20085,Jackson,2016-04-07,2016,4,7,0,0.38979492187502274,17.996881103515648
20085,Jackson,2016-04-08,2016,4,8,0,-1.5884765624999773,18.080194091796898
20085,Jackson,2016-04-09,2016,4,9,0,-0.7497314453124773,18.813378906250023
20085,Jackson,2016-04-10,2016,4,10,0,6.233117675781273,22.036859130859398
20085,Jackson,2016-04-11,2016,4,11,0,-2.5385192871093523,15.935937500000023
20085,Jackson,2016-04-12,2016,4,12,0,0.13997802734377274,20.455285644531273
20085,Jackson,2016-04-13,2016,4,13,0,3.2186523437500227,23.587213134765648
20085,Jackson,2016-04-14,2016,4,14,0,5.464013671875023,22.415490722656273
20085,Jackson,2016-04-15,2016,4,15,0,11.735742187500023,24.178704833984398
20085,Jackson,2016-04-16,2016,4,16,0,14.151330566406273,23.411920166015648
20085,Jackson,2016-04-17,2016,4,17,18.763689041137695,14.178979492187523,22.816278076171898
20085,Jackson,2016-04-18,2016,4,18,9.77867603302002,11.234368896484398,17.747277832031273
20085,Jackson,2016-04-19,2016,4,19,26.0490779876709,10.238977050781273,18.196984863281273
20085,Jackson,2016-04-20,2016,4,20,0,8.372674560546898,18.943688964843773
20085,Jackson,2016-04-21,2016,4,21,0,9.286889648437523,19.510003662109398
20085,Jackson,2016-04-22,2016,4,22,0,7.952020263671898,21.236352539062523
20085,Jackson,2016-04-23,2016,4,23,0,11.790979003906273,26.468591308593773
20085,Jackson,2016-04-24,2016,4,24,27.3057918548584,13.779016113281273,27.100946044921898
20085,Jackson,2016-04-25,2016,4,25,11.610590934753418,13.782464599609398,25.748773193359398
20085,Jackson,2016-04-26,2016,4,26,62.72468185424805,13.123956298828148,23.610650634765648
20085,Jackson,2016-04-27,2016,4,27,1.736611008644104,6.495599365234398,20.128411865234398
20085,Jackson,2016-04-28,2016,4,28,0.04021613299846649,7.205590820312523,14.452233886718773
20085,Jackson,2016-04-29,2016,4,29,27.487442016601562,7.409143066406273,13.249536132812523
20085,Jackson,2016-04-30,2016,4,30,0.21808695793151855,7.966119384765648,17.689447021484398
20085,Jackson,2016-05-01,2016,5,1,0.25686174631118774,7.724603271484398,14.366815185546898
20085,Jackson,2016-05-02,2016,5,2,0,5.002374267578148,16.580743408203148
20085,Jackson,2016-05-03,2016,5,3,0,7.726861572265648,21.665307617187523
20085,Jackson,2016-05-04,2016,5,4,0,6.477502441406273,21.084893798828148
20085,Jackson,2016-05-05,2016,5,5,0,9.136254882812523,24.892266845703148
20085,Jackson,2016-05-06,2016,5,6,0,13.091241455078148,28.426202392578148
20085,Jackson,2016-05-07,2016,5,7,0,14.393975830078148,30.324609375000023
20085,Jackson,2016-05-08,2016,5,8,5.959095001220703,14.835076904296898,21.588006591796898
20085,Jackson,2016-05-09,2016,5,9,7.162606239318848,10.580438232421898,24.766442871093773
20085,Jackson,2016-05-10,2016,5,10,32.30620574951172,13.191766357421898,27.679925537109398
20085,Jackson,2016-05-11,2016,5,11,0.021186597645282745,9.807672119140648,21.537530517578148
20085,Jackson,2016-05-12,2016,5,12,0,9.002954101562523,22.417047119140648
20085,Jackson,2016-05-13,2016,5,13,5.376010417938232,4.092095947265648,26.549127197265648
20085,Jackson,2016-05-14,2016,5,14,0,3.7354980468750227,16.458398437500023
20085,Jackson,2016-05-15,2016,5,15,11.800434112548828,7.979669189453148,18.908105468750023
20085,Jackson,2016-05-16,2016,5,16,14.290684700012207,9.061242675781273,12.293969726562523
20085,Jackson,2016-05-17,2016,5,17,0.5686126351356506,6.830590820312523,17.479730224609398
20085,Jackson,2016-05-18,2016,5,18,0.09557515382766724,8.069421386718773,20.505792236328148
20085,Jackson,2016-05-19,2016,5,19,1.9036929607391357,10.848229980468773,19.647119140625023
20085,Jackson,2016-05-20,2016,5,20,0,10.041070556640648,19.532769775390648
20085,Jackson,2016-05-21,2016,5,21,0.27305400371551514,12.646569824218773,23.391442871093773
20085,Jackson,2016-05-22,2016,5,22,0,15.732965087890648,27.396295166015648
20085,Jackson,2016-05-23,2016,5,23,13.450433731079102,16.363916015625023,23.211541748046898
20085,Jackson,2016-05-24,2016,5,24,19.717851638793945,16.426873779296898,27.344415283203148
20085,Jackson,2016-05-25,2016,5,25,12.92292308807373,16.783868408203148,26.910363769531273
20085,Jackson,2016-05-26,2016,5,26,77.21818542480469,14.786676025390648,25.993554687500023
20085,Jackson,2016-05-27,2016,5,27,4.441274642944336,14.036096191406273,23.540582275390648
20085,Jackson,2016-05-28,2016,5,28,0.06446555256843567,13.897302246093773,25.374810791015648
20085,Jackson,2016-05-29,2016,5,29,0.2847358286380768,15.810510253906273,30.017480468750023
20085,Jackson,2016-05-30,2016,5,30,1.1555756330490112,16.697198486328148,29.018029785156273
20085,Jackson,2016-05-31,2016,5,31,0,13.593927001953148,25.865136718750023
20085,Jackson,2016-06-01,2016,6,1,0,12.551599121093773,27.306573486328148
20085,Jackson,2016-06-02,2016,6,2,0,13.218255615234398,28.859704589843773
20085,Jackson,2016-06-03,2016,6,3,3.1269021034240723,14.902581787109398,29.019891357421898
20085,Jackson,2016-06-04,2016,6,4,0,14.320520019531273,27.856164550781273
20085,Jackson,2016-06-05,2016,6,5,0,14.864953613281273,29.137017822265648
20085,Jackson,2016-06-06,2016,6,6,0,11.914697265625023,31.812493896484398
20085,Jackson,2016-06-07,2016,6,7,0,14.625146484375023,27.313409423828148
20085,Jackson,2016-06-08,2016,6,8,0,20.175531005859398,31.472650146484398
20085,Jackson,2016-06-09,2016,6,9,0,21.258142089843773,32.76461181640627
20085,Jackson,2016-06-10,2016,6,10,0,22.340600585937523,33.21767578125002
20085,Jackson,2016-06-11,2016,6,11,0,20.265100097656273,33.6220642089844
20085,Jackson,2016-06-12,2016,6,12,0.0915190801024437,19.174859619140648,33.7058044433594
20085,Jackson,2016-06-13,2016,6,13,2.797214923474763e-15,20.984857177734398,31.328088378906273
20085,Jackson,2016-06-14,2016,6,14,8.065382957458496,20.063562011718773,34.49822387695315
20085,Jackson,2016-06-15,2016,6,15,0.007378853391855955,21.052209472656273,37.11602172851565
20085,Jackson,2016-06-16,2016,6,16,0,22.084008789062523,34.5733581542969
20085,Jackson,2016-06-17,2016,6,17,0.0024202994536608458,22.952050781250023,35.93279418945315
20085,Jackson,2016-06-18,2016,6,18,0,18.588708496093773,32.1623474121094
20085,Jackson,2016-06-19,2016,6,19,0,22.115899658203148,33.44649658203127
20085,Jackson,2016-06-20,2016,6,20,0.12524370849132538,21.549066162109398,36.0411315917969
20085,Jackson,2016-06-21,2016,6,21,0,22.845941162109398,36.31978759765627
20085,Jackson,2016-06-22,2016,6,22,0,21.670281982421898,38.9435974121094
20085,Jackson,2016-06-23,2016,6,23,0,18.199365234375023,32.52175292968752
20085,Jackson,2016-06-24,2016,6,24,0,22.348352050781273,32.05446777343752
20085,Jackson,2016-06-25,2016,6,25,0.01669657975435257,21.336236572265648,34.47442016601565
20085,Jackson,2016-06-26,2016,6,26,0.7279143929481506,16.648706054687523,30.831292724609398
20085,Jackson,2016-06-27,2016,6,27,6.736358165740967,19.432153320312523,34.19552001953127
20085,Jackson,2016-06-28,2016,6,28,2.5572543144226074,18.030694580078148,30.010339355468773
20085,Jackson,2016-06-29,2016,6,29,5.39818811416626,18.654107666015648,28.878686523437523
20085,Jackson,2016-06-30,2016,6,30,0.08490616083145142,17.620538330078148,31.522149658203148
20085,Jackson,2016-07-01,2016,7,1,9.190605163574219,17.212487792968773,27.904077148437523
20085,Jackson,2016-07-02,2016,7,2,41.44642639160156,15.849176025390648,20.817224121093773
20085,Jackson,2016-07-03,2016,7,3,0.3999735713005066,15.937249755859398,20.291772460937523
20085,Jackson,2016-07-04,2016,7,4,0,18.301812744140648,29.323815917968773
20085,Jackson,2016-07-05,2016,7,5,3.0428197383880615,21.556939697265648,35.49407348632815
20085,Jackson,2016-07-06,2016,7,6,27.32467269897461,18.676232910156273,33.35064086914065
20085,Jackson,2016-07-07,2016,7,7,1.4343312978744507,19.230615234375023,32.17122802734377
20085,Jackson,2016-07-08,2016,7,8,0,21.173547363281273,31.256829833984398
20085,Jackson,2016-07-09,2016,7,9,0,22.582269287109398,32.60799560546877
20085,Jackson,2016-07-10,2016,7,10,0,22.552636718750023,32.83220825195315
20085,Jackson,2016-07-11,2016,7,11,30.034820556640625,19.005456542968773,33.11379394531252
20085,Jackson,2016-07-12,2016,7,12,0.8309659361839294,20.013665771484398,27.497491455078148
20085,Jackson,2016-07-13,2016,7,13,9.4359893798828125,18.413110351562523,29.695153808593773
20085,Jackson,2016-07-14,2016,7,14,0.0023003171663731337,17.171685791015648,29.223504638671898
20085,Jackson,2016-07-15,2016,7,15,0.0037192017771303654,17.326867675781273,27.769982910156273
20085,Jackson,2016-07-16,2016,7,16,0,21.371362304687523,31.216546630859398
20085,Jackson,2016-07-17,2016,7,17,0,22.327020263671898,33.31746826171877
20085,Jackson,2016-07-18,2016,7,18,0,22.151879882812523,32.0496765136719
20085,Jackson,2016-07-19,2016,7,19,0,23.968896484375023,33.4256530761719
20085,Jackson,2016-07-20,2016,7,20,0,24.092736816406273,34.90737304687502
20085,Jackson,2016-07-21,2016,7,21,0,24.903619384765648,36.09560546875002
20085,Jackson,2016-07-22,2016,7,22,0.3998001515865326,25.062097167968773,36.8834167480469
20085,Jackson,2016-07-23,2016,7,23,1.2894864082336426,24.636926269531273,34.79717407226565
20085,Jackson,2016-07-24,2016,7,24,0.02141331136226654,19.921838378906273,32.0352722167969
20085,Jackson,2016-07-25,2016,7,25,0,17.225122070312523,29.533563232421898
20085,Jackson,2016-07-26,2016,7,26,0,17.820367431640648,31.150994873046898
20085,Jackson,2016-07-27,2016,7,27,0,19.215661621093773,32.56893310546877
20085,Jackson,2016-07-28,2016,7,28,2.2963483333587646,18.432580566406273,31.777337646484398
20085,Jackson,2016-07-29,2016,7,29,0,16.424798583984398,28.862420654296898
20085,Jackson,2016-07-30,2016,7,30,14.16652774810791,17.910241699218773,28.339807128906273
20085,Jackson,2016-07-31,2016,7,31,16.561601638793945,20.593621826171898,29.103417968750023
20085,Jackson,2016-08-01,2016,8,1,0.7320770025253296,21.339593505859398,30.077630615234398
20085,Jackson,2016-08-02,2016,8,2,0.050712354481220245,21.884576416015648,32.29067382812502
20085,Jackson,2016-08-03,2016,8,3,0,23.108575439453148,33.9223571777344
20085,Jackson,2016-08-04,2016,8,4,13.875059127807617,19.681542968750023,36.01540527343752
20085,Jackson,2016-08-05,2016,8,5,10.350500106811523,18.542230224609398,25.816094970703148
20085,Jackson,2016-08-06,2016,8,6,5.422418594360352,18.527154541015648,27.259790039062523
20085,Jackson,2016-08-07,2016,8,7,4.998671054840088,18.540307617187523,24.528100585937523
20085,Jackson,2016-08-08,2016,8,8,9.278118377551436e-4,20.004815673828148,28.108422851562523
20085,Jackson,2016-08-09,2016,8,9,0,21.918054199218773,33.50518188476565
20085,Jackson,2016-08-10,2016,8,10,0,24.257379150390648,34.49801025390627
20085,Jackson,2016-08-11,2016,8,11,20.43943214416504,21.303857421875023,35.7668395996094
20085,Jackson,2016-08-12,2016,8,12,0.003693284699693322,16.610162353515648,27.417016601562523
20085,Jackson,2016-08-13,2016,8,13,0,16.859216308593773,29.990533447265648
20085,Jackson,2016-08-14,2016,8,14,0,16.627679443359398,29.943536376953148
20085,Jackson,2016-08-15,2016,8,15,0,16.823968505859398,28.822503662109398
20085,Jackson,2016-08-16,2016,8,16,0,17.912347412109398,30.899377441406273
20085,Jackson,2016-08-17,2016,8,17,0,18.750421142578148,33.30324707031252
20085,Jackson,2016-08-18,2016,8,18,0,19.609246826171898,32.6741882324219
20085,Jackson,2016-08-19,2016,8,19,26.784568786621094,16.733056640625023,31.560266113281273
20085,Jackson,2016-08-20,2016,8,20,0,11.628503417968773,23.462884521484398
20085,Jackson,2016-08-21,2016,8,21,0,13.433282470703148,27.742486572265648
20085,Jackson,2016-08-22,2016,8,22,0,16.918817138671898,28.002587890625023
20085,Jackson,2016-08-23,2016,8,23,25.81211280822754,18.363275146484398,30.290917968750023
20085,Jackson,2016-08-24,2016,8,24,15.571175575256348,18.043054199218773,29.012322998046898
20085,Jackson,2016-08-25,2016,8,25,32.473087310791016,17.249353027343773,25.497796630859398
20085,Jackson,2016-08-26,2016,8,26,29.567068099975586,17.629693603515648,25.905358886718773
20085,Jackson,2016-08-27,2016,8,27,0.062007203698158264,18.238427734375023,29.511499023437523
20085,Jackson,2016-08-28,2016,8,28,11.858031272888184,19.313562011718773,31.362115478515648
20085,Jackson,2016-08-29,2016,8,29,3.6553120613098145,19.033746337890648,31.422906494140648
20085,Jackson,2016-08-30,2016,8,30,10.381706237792969,19.476098632812523,27.943139648437523
20085,Jackson,2016-08-31,2016,8,31,1.0384299755096436,13.761315917968773,26.475976562500023
20085,Jackson,2016-09-01,2016,9,1,0,12.578424072265648,25.674096679687523
20085,Jackson,2016-09-02,2016,9,2,0,12.802148437500023,25.155877685546898
20085,Jackson,2016-09-03,2016,9,3,0,15.184777832031273,26.759240722656273
20085,Jackson,2016-09-04,2016,9,4,0.1701921671628952,18.652337646484398,28.177758789062523
20085,Jackson,2016-09-05,2016,9,5,0,22.036035156250023,31.824121093750023
20085,Jackson,2016-09-06,2016,9,6,0,23.485314941406273,32.30166015625002
20085,Jackson,2016-09-07,2016,9,7,6.016563415527344,22.148187255859398,31.199639892578148
20085,Jackson,2016-09-08,2016,9,8,0.8519086837768555,20.783624267578148,27.995172119140648
20085,Jackson,2016-09-09,2016,9,9,10.166583061218262,12.303369140625023,29.764215087890648
20085,Jackson,2016-09-10,2016,9,10,0,10.876367187500023,23.703820800781273
20085,Jackson,2016-09-11,2016,9,11,0,12.942285156250023,26.185235595703148
20085,Jackson,2016-09-12,2016,9,12,11.803329467773438,17.480310058593773,30.141320800781273
20085,Jackson,2016-09-13,2016,9,13,75.36931610107422,15.993676757812523,24.019372558593773
20085,Jackson,2016-09-14,2016,9,14,0.906348466873169,16.327050781250023,24.797784423828148
20085,Jackson,2016-09-15,2016,9,15,9.918432235717773,16.215661621093773,28.848016357421898
20085,Jackson,2016-09-16,2016,9,16,0.5588171482086182,14.988763427734398,22.209619140625023
20085,Jackson,2016-09-17,2016,9,17,0,14.288262939453148,27.686853027343773
20085,Jackson,2016-09-18,2016,9,18,0,16.384637451171898,28.748010253906273
20085,Jackson,2016-09-19,2016,9,19,0,18.281274414062523,32.8767028808594
20085,Jackson,2016-09-20,2016,9,20,0,20.298760986328148,32.30144653320315
20085,Jackson,2016-09-21,2016,9,21,0,21.272515869140648,31.640832519531273
20085,Jackson,2016-09-22,2016,9,22,0,17.604913330078148,31.731286621093773
20085,Jackson,2016-09-23,2016,9,23,0,18.603723144531273,30.479425048828148
20085,Jackson,2016-09-24,2016,9,24,72.13915252685547,16.554010009765648,30.044946289062523
20085,Jackson,2016-09-25,2016,9,25,1.5647653341293335,7.416040039062523,20.399316406250023
20085,Jackson,2016-09-26,2016,9,26,0,8.482995605468773,22.909814453125023
20085,Jackson,2016-09-27,2016,9,27,0,10.216455078125023,26.632684326171898
20085,Jackson,2016-09-28,2016,9,28,0,7.696221923828148,19.423760986328148
20085,Jackson,2016-09-29,2016,9,29,0,7.340631103515648,20.935083007812523
20085,Jackson,2016-09-30,2016,9,30,0,7.098535156250023,22.333642578125023
20085,Jackson,2016-10-01,2016,10,1,0,7.365502929687523,20.374475097656273
20085,Jackson,2016-10-02,2016,10,2,0,8.434167480468773,23.648919677734398
20085,Jackson,2016-10-03,2016,10,3,0,12.738244628906273,25.459222412109398
20085,Jackson,2016-10-04,2016,10,4,22.210668563842773,10.082879638671898,22.816094970703148
20085,Jackson,2016-10-05,2016,10,5,2.8262345790863037,11.590844726562523,23.617486572265648
20085,Jackson,2016-10-06,2016,10,6,3.510342836380005,4.037255859375023,24.213861083984398
20085,Jackson,2016-10-07,2016,10,7,0,3.2088562011718977,17.091302490234398
20085,Jackson,2016-10-08,2016,10,8,0,4.423333740234398,21.633721923828148
20085,Jackson,2016-10-09,2016,10,9,2.421099901199341,7.424981689453148,21.634423828125023
20085,Jackson,2016-10-10,2016,10,10,6.4900360107421875,11.219873046875023,18.272485351562523
20085,Jackson,2016-10-11,2016,10,11,0.05868580564856529,7.893426513671898,24.145043945312523
20085,Jackson,2016-10-12,2016,10,12,0,-0.5716918945312273,12.559472656250023
20085,Jackson,2016-10-13,2016,10,13,0.002789401449263096,0.8988586425781477,14.316400146484398
20085,Jackson,2016-10-14,2016,10,14,0,10.934228515625023,18.940240478515648
20085,Jackson,2016-10-15,2016,10,15,9.278118377551436e-4,15.659936523437523,23.073022460937523
20085,Jackson,2016-10-16,2016,10,16,0,18.046197509765648,28.704095458984398
20085,Jackson,2016-10-17,2016,10,17,0,11.948327636718773,30.801080322265648
20085,Jackson,2016-10-18,2016,10,18,0,7.568841552734398,22.044885253906273
20085,Jackson,2016-10-19,2016,10,19,1.0937920808792114,8.051324462890648,21.238000488281273
20085,Jackson,2016-10-20,2016,10,20,0.01565731130540371,0.9896179199218977,14.986413574218773
20085,Jackson,2016-10-21,2016,10,21,0,1.8160644531250227,17.402398681640648
20085,Jackson,2016-10-22,2016,10,22,0,5.371575927734398,22.502282714843773
20085,Jackson,2016-10-23,2016,10,23,0,5.555535888671898,22.909020996093773
20085,Jackson,2016-10-24,2016,10,24,0,6.667169189453148,20.300683593750023
20085,Jackson,2016-10-25,2016,10,25,6.365689277648926,12.084191894531273,25.605950927734398
20085,Jackson,2016-10-26,2016,10,26,0.033359263092279434,4.735559082031273,22.009851074218773
20085,Jackson,2016-10-27,2016,10,27,0,5.621697998046898,23.114129638671898
20085,Jackson,2016-10-28,2016,10,28,0,14.597161865234398,27.077416992187523
20085,Jackson,2016-10-29,2016,10,29,0,9.896020507812523,27.706781005859398
20085,Jackson,2016-10-30,2016,10,30,0,8.693963623046898,14.498468017578148
20085,Jackson,2016-10-31,2016,10,31,0,12.207025146484398,24.760003662109398
20085,Jackson,2016-11-01,2016,11,1,0,14.042626953125023,25.009393310546898
20085,Jackson,2016-11-02,2016,11,2,5.2261576652526855,8.292138671875023,22.905267333984398
20085,Jackson,2016-11-03,2016,11,3,0,4.608209228515648,22.311456298828148
20085,Jackson,2016-11-04,2016,11,4,0,5.298425292968773,23.228570556640648
20085,Jackson,2016-11-05,2016,11,5,0,4.627923583984398,21.207910156250023
20085,Jackson,2016-11-06,2016,11,6,0.10456288605928421,5.600152587890648,19.562371826171898
20085,Jackson,2016-11-07,2016,11,7,0.008632509969174862,8.519586181640648,15.607324218750023
20085,Jackson,2016-11-08,2016,11,8,0,-0.16495361328122726,16.340142822265648
20085,Jackson,2016-11-09,2016,11,9,0,-0.6106933593749773,16.661553955078148
