Year,Crop,FIPS,irrigation_mm_mean,irrigation_mm_median,irrigation_mm_stdev,irrigation_mm_p5,irrigation_mm_p25,irrigation_mm_p75,irrigation_mm_p95,n_pdiv
1998,Soybeans,20149,103.80759523215924,94.84650438678926,60.15225459209811,28.27725971239554,61.513721443325366,136.02692809782758,182.5114614067153,27
1998,Soybeans,20161,187.10683155546283,190.3156676727097,64.07106694690533,114.88046986915504,132.16626085952825,238.87986154690975,257.7012449079744,6
1998,Soybeans,20177,166.0674136611205,156.8787894800888,83.37723184650555,71.7864325376186,98.9223292149524,214.07855663368161,321.15955725721744,30
1998,Soybeans,20197,127.29764727374244,105.11236421887816,83.85482630491683,33.93437000051603,73.89256642173483,182.18734788973313,262.33475912924627,11
1999,Corn,20045,195.99184110352454,213.59687783757946,64.38563797671777,114.59478649801838,174.70228457984376,218.56485293284925,262.5347931384004,5
1999,Corn,20061,176.34587551830026,165.46174981957137,56.65597489423893,134.60686870649258,142.40845636269054,169.5466325694183,257.94080371495284,6
1999,Corn,20087,203.12886764148098,160.75137788867207,157.54174349716936,86.71301125395075,120.88826236019852,196.44342633532264,474.1281728497245,13
1999,Corn,20117,147.19887350604898,147.19887350604898,73.99593880285495,100.10814640906183,121.03735845216721,173.36038855993075,194.28960060303615,2
1999,Corn,20149,118.95500000448303,98.75052924151791,74.21769524697298,48.66829221317238,74.60559558381529,151.0637568639164,253.3929368590016,49
1999,Corn,20161,136.34707946315126,136.34707946315126,47.70307834348822,105.98902630101297,119.48149437307444,153.21266455322808,166.70513262528956,2
1999,Corn,20177,178.17571351740116,163.45348130634477,86.88765873735844,70.7024396497624,118.95002745161034,219.06894479490205,347.3680367208157,68
1999,Corn,20197,152.0472097472509,127.62182431951985,105.19534787377329,65.510277380135,83.08619691060048,165.14283862181117,324.231867910143,20
1999,Grain Sorghum,20149,100.96042839357474,100.96042839357474,85.03132878714801,46.84682211474903,70.89731379422713,131.0235429929224,155.07403467240047,2
1999,Grain Sorghum,20161,204.07727413211808,204.07727413211808,NA,204.07727413211808,204.07727413211808,204.07727413211808,204.07727413211808,1
1999,Grain Sorghum,20197,304.88439713537485,304.88439713537485,NA,304.88439713537485,304.88439713537485,304.88439713537485,304.88439713537485,1
1999,Soybeans,20005,109.44294117839766,126.45802153884918,52.3719284580314,40.91114081115933,87.20780779652712,144.03964409115528,156.94573553874253,5
1999,Soybeans,20045,247.29248804916975,229.1789173957007,184.98127500872366,87.7487944261847,150.6066268570807,334.9215639145243,419.5156811295832,3
1999,Soybeans,20061,235.33395967782408,239.17476518230575,69.22075116338598,159.83643441180828,210.00429291834536,264.50443194178445,305.45435723756555,4
1999,Soybeans,20087,136.62179697035137,105.07421306586119,90.11467223973567,40.52106608313633,67.88490886151124,202.64564909988584,272.40629251412247,10
1999,Soybeans,20103,127.71156634260981,127.71156634260981,134.99176842839663,41.80333096853481,79.98476891256814,175.43836377265148,213.6198017166848,2
1999,Soybeans,20117,129.00879504142833,143.97169090447568,73.52724812264043,43.60513536417519,96.0174368554695,176.9630490904345,193.46440051041515,4
1999,Soybeans,20131,57.12817806759244,57.12817806759244,NA,57.12817806759244,57.12817806759244,57.12817806759244,57.12817806759244,1
1999,Soybeans,20149,151.37865754709958,148.32663250906018,70.76083851115592,56.89502399653182,92.25387298895053,191.89273358414272,269.45461590784885,37
1999,Soybeans,20161,133.3873976280756,155.00269920769207,73.34623348505114,24.041283462860008,80.74152968474644,161.34573736323202,226.04024217042837,10
1999,Soybeans,20177,196.0770665082832,189.18157275512237,83.88048428015446,73.44054257531216,155.99214781032768,223.56316821392986,362.94378258991924,40
1999,Soybeans,20197,164.7905560448539,169.31115732496625,77.98041870716585,70.17859308230746,111.66054140094079,185.69643249165887,284.67857388710513,12
2000,Corn,20005,71.84474362892614,23.64737909467098,103.48915220406566,14.71039699535843,20.821631592756752,74.67049113084038,196.45540061045102,4
2000,Corn,20045,272.28316155605887,259.12666322826107,118.42449058615765,166.04498101377084,174.70228457984376,308.91452690589523,425.61624773641233,5
2000,Corn,20061,265.8932157806013,251.8820905781035,142.69411703545717,135.9276883585017,174.19679354331356,288.1457047601235,480.1687312058067,7
2000,Corn,20087,221.64298570612266,205.4622326480132,116.98685820963557,94.07200881479312,166.14480912064033,248.55656026500736,401.16632171486475,16
2000,Corn,20103,183.6274603067129,183.6274603067129,NA,183.6274603067129,183.6274603067129,183.6274603067129,183.6274603067129,1
2000,Corn,20117,190.2992724337553,183.97434644944985,89.92324956316136,76.11393231827003,125.2736918840946,259.38520174790995,305.4687659521002,10
2000,Corn,20131,66.40279843984639,66.40279843984639,NA,66.40279843984639,66.40279843984639,66.40279843984639,66.40279843984639,1
2000,Corn,20149,136.74657664131578,110.805014825421,83.15329804619503,40.67435173438177,73.22813526308963,192.20312420158436,285.60635296589726,49
2000,Corn,20161,196.34727778724795,214.5492737435868,84.5571247409301,69.18953883338749,172.67072207671936,238.57518551755547,285.44069804241354,7
2000,Corn,20177,166.07661677469991,144.83366019593265,103.75442828663941,62.55651612584436,100.94553787832386,191.60341682100164,311.92442424501286,61
2000,Corn,20197,157.2599866660841,142.19036974369016,78.98063195062907,51.92994455436622,103.54967194775122,234.5359843264832,270.88100254360137,18
2000,Grain Sorghum,20149,174.9233778275298,174.9233778275298,NA,174.9233778275298,174.9233778275298,174.9233778275298,174.9233778275298,1
2000,Grain Sorghum,20177,140.65491565483353,140.65491565483353,NA,140.65491565483353,140.65491565483353,140.65491565483353,140.65491565483353,1
2000,Grain Sorghum,20197,112.77590030111617,112.77590030111617,NA,112.77590030111617,112.77590030111617,112.77590030111617,112.77590030111617,1
2000,Soybeans,20045,115.75904660005314,115.75904660005314,NA,115.75904660005314,115.75904660005314,115.75904660005314,115.75904660005314,1
2000,Soybeans,20061,253.01053251058815,221.52314329417834,172.30617332140096,71.37017069871592,147.98669216172456,312.9928241408362,503.6909269074561,7
2000,Soybeans,20087,217.54904218516342,206.01253366528223,131.84722979550585,89.40346610426732,102.49944768382716,306.61378055276003,397.7598793304161,7
2000,Soybeans,20103,60.48698100959213,60.48698100959213,60.75602390808313,21.822084156588303,39.00648275792334,81.96747926126092,99.15187786259594,2
2000,Soybeans,20117,168.8636688988662,168.8636688988662,1.73073874055644,167.76223350894745,168.25176034891135,169.47557744882104,169.96510428878494,2
2000,Soybeans,20139,53.827632413992205,53.827632413992205,NA,53.827632413992205,53.827632413992205,53.827632413992205,53.827632413992205,1
2000,Soybeans,20149,128.04354498092985,116.52832365047463,63.843897437563506,46.845373971232874,80.55794499509162,163.55498010652,225.8503442444768,34
2000,Soybeans,20161,218.4913604703473,225.61975378891196,105.1021243697095,86.77195747156995,138.6737174063004,279.21280561108296,358.2743814234468,8
2000,Soybeans,20177,185.13609700389486,158.5364998467222,101.5113585751845,70.44733919816184,113.38549976220328,230.23809645933954,390.71134459389066,39
2000,Soybeans,20197,189.19492974131083,199.0545440269791,80.92793184286523,75.22228607052857,132.54099052020993,228.27160468892586,310.24456209372147,19
2000,Soybeans,20209,206.9897038897749,206.9897038897749,2.211335321591199,205.58241870853786,206.20787878908763,207.77152899046212,208.3969890710119,2
2000,Wheat,20161,15.401486804925918,15.401486804925918,16.419126264172956,4.952418834626562,9.596449043648498,21.20652456620334,25.850554775225277,2
2001,Corn,20005,22.63225585415379,22.63225585415379,NA,22.63225585415379,22.63225585415379,22.63225585415379,22.63225585415379,1
2001,Corn,20045,169.65854664269344,164.35817470010414,63.838573399714285,102.19505793091085,127.19529238132202,195.45028721330158,254.420145081339,6
2001,Corn,20061,191.34133377620103,193.65668594178152,21.693417062583045,169.19576324397474,175.62781909621444,209.3702006217681,210.24541127661462,4
2001,Corn,20087,197.1404175812621,195.5142787696334,106.46796037310061,56.64744181304788,130.64176453226662,237.72092984418384,372.8828463550715,15
2001,Corn,20091,149.35186796634304,149.35186796634304,76.80561354318478,100.47307481372167,122.19698288155338,176.50675305113268,198.23066111896438,2
2001,Corn,20103,40.309764364385444,40.309764364385444,NA,40.309764364385444,40.309764364385444,40.309764364385444,40.309764364385444,1
2001,Corn,20117,145.55059120964773,154.0410824544104,66.19617674962919,71.11236505805236,127.88217751253671,171.70949615152142,208.10212961857536,4
2001,Corn,20149,140.72811392171883,140.08087616230983,54.26261218869126,49.12404047032537,115.47001324407648,169.46689172223392,223.04057054255046,50
2001,Corn,20161,159.08078606794825,159.93277289806937,82.74782160839169,35.59250895422829,112.4598116916636,211.44392735993054,263.1069640451634,13
2001,Corn,20177,187.7848877547475,183.5300777512939,86.34206235761266,80.127974905819,131.9636294921611,220.51007903193994,361.225510447906,67
2001,Corn,20197,158.50937296455044,131.81273232242282,73.1356250494823,79.10949200874184,104.15379685960718,213.8332288023437,291.4758259588418,18
2001,Corn,20209,300.9809752988161,300.9809752988161,1.0900163310726532,300.28729315344106,300.5955963291633,301.36635426846885,301.6746574441911,2
2001,Grain Sorghum,20177,79.58896460487013,79.58896460487013,NA,79.58896460487013,79.58896460487013,79.58896460487013,79.58896460487013,1
2001,Grain Sorghum,20197,119.0750947323497,119.0750947323497,NA,119.0750947323497,119.0750947323497,119.0750947323497,119.0750947323497,1
2001,Soybeans,20005,23.077693884012184,23.077693884012184,NA,23.077693884012184,23.077693884012184,23.077693884012184,23.077693884012184,1
2001,Soybeans,20045,159.2539727000409,143.77689853588822,39.25430680417244,131.46539122093094,136.93717224980082,173.83223606820462,197.8765060940577,3
2001,Soybeans,20061,255.1653215428816,275.7341025803213,103.99795106426087,139.26190831488503,193.8254143640467,337.0740097591562,342.27244131846254,4
2001,Soybeans,20087,146.94016964890267,112.47490377576656,116.12393429567042,53.253738064197336,88.99232477512473,168.16799615963967,334.9382455213984,10
2001,Soybeans,20103,116.36688203218986,116.36688203218986,65.35384086479229,74.77595238531686,93.2608100061493,139.4729540582304,157.95781167906287,2
2001,Soybeans,20117,146.51255734140776,134.7214809002523,91.62376256444927,49.68342555133857,124.05883769492154,156.48594861602191,260.26274730752453,5
2001,Soybeans,20131,24.852901105859274,24.852901105859274,NA,24.852901105859274,24.852901105859274,24.852901105859274,24.852901105859274,1
2001,Soybeans,20149,155.4744628187756,137.12524241158445,103.7907081795372,54.26234108951955,100.27911134883031,179.85458726924676,296.154501822685,37
2001,Soybeans,20161,187.57488232208613,213.23768623592883,103.79921897514056,29.988450358448745,123.66160496338605,274.3903623218886,296.3663590284424,10
2001,Soybeans,20177,163.78917449674339,164.01776316430835,79.43825742162349,37.40938828437838,120.71454156510383,193.03347934986655,289.8100962369174,34
2001,Soybeans,20197,170.95975737062773,159.9110014887448,91.66249132434984,53.484548449868285,111.2110100436815,223.6041666097412,343.3936357105523,19
2001,Soybeans,20209,238.3296732406562,263.1653843714373,45.752363232326246,193.29378212622285,224.3478275685404,264.7293744781625,265.98056656354277,3
2002,Corn,20005,110.1197883635223,110.1197883635223,NA,110.1197883635223,110.1197883635223,110.1197883635223,110.1197883635223,1
2002,Corn,20045,287.8117687804078,261.407971980714,88.02259853717607,193.54757425879245,232.92473448401262,344.77616904877135,414.42400163085296,8
2002,Corn,20061,276.93846933180504,289.4676202922536,175.8630073307827,57.604083558200976,238.90912327652688,304.04207119145576,488.93934178197054,6
2002,Corn,20087,215.08151355585008,210.61661380559804,77.357430641955915,93.54811729932676,176.42525579697664,279.8671125850942,308.69439376716934,21
2002,Corn,20091,303.77365586769895,303.77365586769895,7.548896268717756,298.96956769982324,301.10471799665686,306.44259373874104,308.5777440355747,2
2002,Corn,20103,228.3122509920608,228.3122509920608,NA,228.3122509920608,228.3122509920608,228.3122509920608,228.3122509920608,1
2002,Corn,20117,226.53621829031596,189.1803695982913,134.2689999165913,80.43466106611513,154.44677215787456,298.4675161415148,421.7742471329107,8
2002,Corn,20131,84.40607922744661,84.40607922744661,NA,84.40607922744661,84.40607922744661,84.40607922744661,84.40607922744661,1
2002,Corn,20149,241.74078794831453,233.93379319218016,84.97077281650145,130.0839415413956,190.1950318591797,292.4934414228611,389.4360608825879,57
2002,Corn,20161,216.28137853516398,260.4422611045337,114.36044055130674,29.823129635034356,163.4726061323366,296.55368556069845,328.9801820984754,10
2002,Corn,20177,279.98754469552495,263.08026742540784,126.72211511535937,127.37907310555124,196.9967624499226,319.118665504033,504.88170366224267,59
2002,Corn,20197,289.4793737872354,296.83429758535226,118.36820646586968,144.78160793956908,204.5129978307144,344.13184364823417,421.4169633183307,23
2002,Corn,20209,301.75173323812163,301.75173323812163,0,301.75173323812163,301.75173323812163,301.75173323812163,301.75173323812163,2
2002,Grain Sorghum,20149,122.14849201533058,122.14849201533058,NA,122.14849201533058,122.14849201533058,122.14849201533058,122.14849201533058,1
2002,Grain Sorghum,20161,116.492503169321,116.492503169321,27.388928009518285,99.06229611685652,106.80905480684072,126.17595153180129,133.9227102217855,2
2002,Grain Sorghum,20197,237.02835712311546,237.02835712311546,257.4397680532552,73.19469195932167,146.00965425434111,328.0470599918898,400.8620222869092,2
2002,Soybeans,20005,113.53290291058092,113.53290291058092,120.47194318669156,36.865027737553845,70.93963892556587,156.12616689559596,190.200778083608,2
2002,Soybeans,20045,207.01915951464235,207.01915951464235,27.598057424832444,189.45586331723507,197.26177273830496,216.77654629097975,224.58245571204964,2
2002,Soybeans,20061,297.072098630833,336.46723501561513,96.54191006468402,202.00250024900404,261.7646045897201,352.077160864337,364.5651015433145,3
2002,Soybeans,20087,177.7281216772102,146.40012320739493,135.5373696173986,18.540157170856713,63.68949593447464,303.07253207047705,336.275029765147,9
2002,Soybeans,20117,110.52413811450037,89.77737517828412,73.254400984122,53.8703835450295,69.82904649314266,140.84584826774997,181.70062673932264,3
2002,Soybeans,20149,188.78260064543883,191.4845691807101,75.585733148998,70.3752178558038,139.77244786354555,243.20478499621333,297.6868131953269,37
2002,Soybeans,20161,212.50295370671233,196.9308935001989,97.68970281486736,63.375050315115914,150.45619080147938,301.3413577775874,331.9413215919253,14
2002,Soybeans,20177,207.194012338273,201.19657685030847,99.69411564334844,53.14401016120165,134.7214809002523,296.6717377290623,370.3926325565307,41
2002,Soybeans,20197,207.4190970333819,226.46085243016927,78.22727862066434,79.19618487079074,174.03419535242318,259.9355548208575,302.41128598838117,15
2002,Soybeans,20209,282.9765491241543,282.9765491241543,3.347830127818817,280.8460030770771,281.79291243133366,284.16018581697494,285.10709517123155,2
2003,Corn,20045,260.73690087262173,248.55949103164716,81.90470593692302,157.0427774579657,223.05034074466798,292.3882594645645,385.2526220512217,10
2003,Corn,20061,235.71769367523171,247.88530813115116,42.04841609260221,180.29043648677703,225.6309693634125,256.3661531078173,275.07381822649097,5
2003,Corn,20085,86.3324642188238,86.3324642188238,NA,86.3324642188238,86.3324642188238,86.3324642188238,86.3324642188238,1
2003,Corn,20087,242.81320097724222,259.53697055783897,116.23208945506337,95.49544147771826,155.24176350383175,307.036084657552,444.2151272941802,19
2003,Corn,20091,300.2277345854038,300.2277345854038,0,300.2277345854038,300.2277345854038,300.2277345854038,300.2277345854038,2
2003,Corn,20103,232.85098192886693,232.85098192886693,147.96531427248811,138.68643253663944,180.53734337762944,285.1646204801044,327.01553132109444,2
2003,Corn,20117,273.59804991497776,325.05718955814433,122.73593512488632,82.38932343748601,187.75663401483123,336.75290229554014,401.7886854025351,9
2003,Corn,20149,172.69244399200738,153.19996456445543,82.93834996428197,76.48192360392319,118.45857628096351,211.68988985677453,315.7196888898311,47
2003,Corn,20161,253.1392882748726,266.5356412937814,129.34639688742996,97.34432537188236,184.96989362129014,313.3489912783155,437.89882071694217,13
2003,Corn,20177,232.57157317637024,226.0479862100939,79.2867054111611,120.1316430840285,170.35268507431618,297.23416580327967,349.95073062807614,67
2003,Corn,20197,197.7428174809889,193.54261864335467,92.5404988819497,73.43892105888851,147.22613175034977,215.45113190009124,346.48859144277105,22
2003,Corn,20209,302.95045048078987,302.95045048078987,0.4352442832464872,302.6734627150492,302.7965683887117,303.10433257286803,303.22743824653054,2
2003,Grain Sorghum,20061,346.03236075875503,346.03236075875503,NA,346.03236075875503,346.03236075875503,346.03236075875503,346.03236075875503,1
2003,Grain Sorghum,20161,417.4486309569469,417.4486309569469,187.47166105019963,298.14239642893506,351.1673895524958,483.72987236139795,536.7548654849588,2
2003,Grain Sorghum,20197,274.2633130946564,274.2633130946564,NA,274.2633130946564,274.2633130946564,274.2633130946564,274.2633130946564,1
2003,Soybeans,20005,201.11929374636446,255.345974262865,99.67488407911401,103.01320210250488,170.71665639599826,258.6352713549809,261.26670902867363,3
2003,Soybeans,20045,240.6313662185978,240.6313662185978,NA,240.6313662185978,240.6313662185978,240.6313662185978,240.6313662185978,1
2003,Soybeans,20061,264.74822692711723,286.642375166891,100.18871218583547,137.7193722390548,212.80947853367533,341.37569820878406,359.4485292904256,5
2003,Soybeans,20087,227.70388469299976,246.96398167291724,149.21030766554486,30.823849673430505,121.29940705167351,318.98985133219617,439.2468916863203,11
2003,Soybeans,20103,110.15347243077916,110.15347243077916,135.95214666795,23.634056087581193,62.0871300178914,158.2198148436669,196.67288877397712,2
2003,Soybeans,20117,161.90713697029148,156.34335610374012,122.68237839777998,36.85084272586889,64.73354420809052,252.75565280282376,297.6712268454698,6
2003,Soybeans,20149,214.89179438326954,220.06176605268064,96.17276055034294,87.90053168334659,138.51975446548738,272.1323356134553,310.4965956325001,50
2003,Soybeans,20161,195.66552669165725,187.04728804159276,95.10833103715747,73.56310394655434,164.6703058405539,267.7916104825944,300.4019859019462,6
2003,Soybeans,20177,232.50467847522185,191.99843026489577,113.4335804506132,105.23156268493003,144.4646106913473,298.01587708132433,453.0479273355221,42
2003,Soybeans,20197,284.93823062169116,293.20625198673486,128.35359534612718,96.27825202862408,190.6492325956263,318.7116611019382,470.92468714806586,20
2003,Soybeans,20209,199.36990217956105,199.36990217956105,159.39764439987624,97.9298624452781,143.01432454940385,255.72547980971825,300.80994191384406,2
2003,Wheat,20149,2.530412857342739,2.530412857342739,NA,2.530412857342739,2.530412857342739,2.530412857342739,2.530412857342739,1
2003,Wheat,20177,149.27752656864945,149.27752656864945,NA,149.27752656864945,149.27752656864945,149.27752656864945,149.27752656864945,1
2004,Corn,20045,35.34577609111649,26.57853650339819,29.68826134969892,4.485674229954305,16.042091081239853,62.63634462670101,68.4275395070286,5
2004,Corn,20061,155.25928112800347,157.40386904473925,120.11454038116491,27.56792808774865,112.43966289344688,200.22348727929585,279.94821108482813,4
2004,Corn,20087,65.35865137498065,49.0727566175127,70.69967850395847,7.897976479377936,16.63290617721942,80.5735341748375,184.0326586403234,12
2004,Corn,20103,34.33310172349126,34.33310172349126,NA,34.33310172349126,34.33310172349126,34.33310172349126,34.33310172349126,1
2004,Corn,20117,192.6771704675049,159.8873369133921,96.39970173738634,61.88958528686928,145.31913306992055,267.1569638214279,312.21952990128625,9
2004,Corn,20149,75.2459086192554,58.38733936444194,59.78648534042747,18.17497347098113,37.770052039305924,89.87673197356521,218.9607452324356,40
2004,Corn,20161,46.77758015147589,49.76826488296153,25.15020449129362,14.885491188393509,26.173321525657773,69.06611945337553,72.39099573825733,7
2004,Corn,20177,65.60238277525477,51.08615202068072,68.62349032715319,7.75545981049718,23.9730125146618,75.51241444669333,203.38916564952711,25
2004,Corn,20197,87.5134405229888,84.77689688445949,61.39079458082956,7.831699122943215,53.848491387594386,111.32653735954322,218.62319715804622,22
2004,Soybeans,20045,39.8239566844265,33.36933190354348,22.620909499858456,22.459050914436418,22.574718504488843,50.61857008348113,66.22533714765278,4
2004,Soybeans,20061,138.97919100154158,138.37173309495464,72.39478464555171,69.47324131482239,84.20092556265769,165.4424583927122,249.80501810654863,9
2004,Soybeans,20085,140.45171583447114,140.45171583447114,NA,140.45171583447114,140.45171583447114,140.45171583447114,140.45171583447114,1
2004,Soybeans,20087,56.31968967495875,45.821559491714765,42.745458745771536,6.766554018066969,28.701974626184974,96.31671485176408,116.33511954266865,9
2004,Soybeans,20091,228.1619506756966,228.1619506756966,0.003421046926531719,228.15977353476416,228.16074115295635,228.16316019843686,228.16412781662905,2
2004,Soybeans,20103,31.588335710877743,31.588335710877743,NA,31.588335710877743,31.588335710877743,31.588335710877743,31.588335710877743,1
2004,Soybeans,20117,213.15359269335676,140.30947596021747,265.51962422195334,28.442111772911268,58.861687094099985,169.96213546024075,574.6303846997372,5
2004,Soybeans,20149,71.17815749213062,58.54090062820702,42.87033628433044,34.0570557240444,44.67493193395567,82.40659857749351,132.5792786768988,35
2004,Soybeans,20161,74.97766152664249,66.76463257602785,43.700224075432786,26.791442743751084,38.0722572515316,116.43041828248187,132.88827921881983,10
2004,Soybeans,20177,66.93120273579417,52.88629743222047,55.05858126037692,12.114337861818097,32.975438380721535,72.74626140337315,169.32979697163682,46
2004,Soybeans,20197,91.04100269691124,77.57748644199427,68.08012627372331,26.753859789662744,53.19843868451301,96.4825617639716,200.28528839349212,16
2004,Soybeans,20209,221.41385198854536,201.47778798641914,52.445172470160024,170.8264660361121,198.4742431446419,242.15166285029682,289.2711679319708,5
2004,Wheat,20149,22.424551604275994,22.424551604275994,NA,22.424551604275994,22.424551604275994,22.424551604275994,22.424551604275994,1
2005,Corn,20005,71.11149676162086,54.99647311981575,28.595143044686,54.289375608275265,54.603641168959925,79.56184053337924,99.21413446423003,3
2005,Corn,20013,94.48791646850273,94.48791646850273,NA,94.48791646850273,94.48791646850273,94.48791646850273,94.48791646850273,1
2005,Corn,20045,184.35076742711777,193.954902275341,87.22437088476721,57.46638525231691,128.27351517196774,264.2333612778167,284.2169564319476,10
2005,Corn,20061,187.9083471139665,179.39621491230503,66.79484827390958,122.9351172316689,153.6911854811721,197.21412478693904,289.33951299720036,8
2005,Corn,20085,137.76947820568788,137.76947820568788,NA,137.76947820568788,137.76947820568788,137.76947820568788,137.76947820568788,1
2005,Corn,20087,182.99301238814013,193.10989824782612,76.69386171547578,92.69975804931386,119.82439406993593,248.7927800561786,290.9860585887875,17
2005,Corn,20103,110.5729826022015,120.72804711722051,36.3120476667619,67.68472338049412,105.1132777045841,126.18775201483794,139.2441515028823,4
2005,Corn,20117,253.77575965831952,263.83464675850314,158.33005127525468,69.5659002397978,180.29365879424958,279.62219067143855,484.8802881443794,9
2005,Corn,20149,145.35878090978113,134.42144366549846,74.37248611540493,45.55185791196108,94.09532879713444,194.20432062248338,260.08679287774186,47
2005,Corn,20161,194.28089366123658,195.56784706402192,66.43374185276764,72.23427042742438,181.70418222260918,239.4569561416277,266.77591887601704,12
2005,Corn,20177,141.81737827557038,127.95336380664406,77.81344900150228,40.05757887304286,81.74057180551583,187.1939268199816,293.3771243625765,76
2005,Corn,20197,150.18163288510684,132.68281199545504,101.93580702549106,29.147476863920236,91.17594082500713,192.48102983825635,278.30780669990764,18
2005,Soybeans,20005,19.811982485331217,19.811982485331217,NA,19.811982485331217,19.811982485331217,19.811982485331217,19.811982485331217,1
2005,Soybeans,20045,71.04354621691934,71.04354621691934,NA,71.04354621691934,71.04354621691934,71.04354621691934,71.04354621691934,1
2005,Soybeans,20061,171.96416465855714,153.56364606112675,65.51184928125369,105.99255317687593,124.33058099535829,217.84472170134526,271.20409117337954,9
2005,Soybeans,20085,1.4477987200818967,1.4477987200818967,NA,1.4477987200818967,1.4477987200818967,1.4477987200818967,1.4477987200818967,1
2005,Soybeans,20087,136.29847561711986,86.6593760208577,146.00970769446968,35.272703010918846,73.42117890338324,120.22222288322354,364.36173624150393,7
2005,Soybeans,20091,306.4930623799103,306.4930623799103,2.3947328485687467,304.9690637271925,305.64639646173373,307.3397282980869,308.01706103262813,2
2005,Soybeans,20117,213.28361144785416,213.28361144785416,NA,213.28361144785416,213.28361144785416,213.28361144785416,213.28361144785416,1
2005,Soybeans,20131,90.00300614764754,90.00300614764754,NA,90.00300614764754,90.00300614764754,90.00300614764754,90.00300614764754,1
2005,Soybeans,20149,140.3373895149221,126.16451068721466,84.38019147263317,36.120657418002665,89.27663276381972,171.95100952616392,270.84269594769296,55
2005,Soybeans,20161,127.94943455048974,125.11303225168871,75.50908466213856,48.312104728987016,101.81898498751393,131.9760263332563,235.42230731476593,7
2005,Soybeans,20177,114.2147857570133,84.39142539424739,81.60975620759712,32.24577758353199,58.47660984255208,155.84156222916624,277.3029848518966,42
2005,Soybeans,20197,169.28510106690948,154.15832525568374,119.32159811854446,35.86087723356866,104.24150784589656,186.13103545193226,402.2743539362881,29
2005,Soybeans,20209,218.05077849783547,234.6534592226302,88.12084077149632,116.5223969890474,176.212344220494,276.49189349997164,296.3354069919108,4
2006,Corn,20005,180.42368515767654,180.42368515767654,NA,180.42368515767654,180.42368515767654,180.42368515767654,180.42368515767654,1
2006,Corn,20013,97.65428260133388,97.65428260133388,NA,97.65428260133388,97.65428260133388,97.65428260133388,97.65428260133388,1
2006,Corn,20045,226.40575156891364,228.73265932867406,61.58893347311788,163.5770090903228,183.12751136725367,272.01089953033403,285.9768231838398,4
2006,Corn,20061,312.6424535291185,318.4220829075749,96.59775983649618,156.0563383526587,288.1864840986765,375.61300029443595,424.21635933141283,10
2006,Corn,20085,136.06259971464394,136.06259971464394,NA,136.06259971464394,136.06259971464394,136.06259971464394,136.06259971464394,1
2006,Corn,20087,245.18974574560067,245.34300128775374,135.17932539937289,61.65894301654046,142.45044652513195,337.0522050160179,472.29179134413516,18
2006,Corn,20103,228.29929113107568,228.29929113107568,NA,228.29929113107568,228.29929113107568,228.29929113107568,228.29929113107568,1
2006,Corn,20117,210.35809485685695,148.33732029181948,210.14083996628366,18.525473622661952,65.04703340463641,299.37724501469364,551.292766438859,10
2006,Corn,20131,55.51709377757649,55.51709377757649,NA,55.51709377757649,55.51709377757649,55.51709377757649,55.51709377757649,1
2006,Corn,20149,200.0070996966957,189.86139972169286,92.09745881209038,98.13796897675763,148.94641081087047,228.59819930768253,329.13087703374754,59
2006,Corn,20161,174.58497976494928,189.14439642435156,75.67365558718252,50.738933193319404,158.5031978053472,208.7772320983595,260.5116208589957,10
2006,Corn,20177,179.93325303159924,163.5420419208167,87.43859411595214,63.97024032247822,116.62138731249448,238.3706345329741,343.0014355693745,76
2006,Corn,20197,211.97611072840462,196.02747783085908,120.54528675633709,72.93101459552489,124.88654094612555,271.78437791240736,437.75169019614367,28
2006,Soybeans,20005,134.4652461371271,76.11158488790566,102.01459137488541,75.13300736791831,75.5679307101349,164.18573093950857,234.64504778079092,3
2006,Soybeans,20045,154.26283813044594,151.75509661101339,74.19648315194095,57.445084825760375,128.8567136711728,174.40491898906956,258.0434518781756,9
2006,Soybeans,20061,138.9355542755523,98.22171316766132,87.96543577591815,62.85567725781079,71.99319255318069,182.87983832613432,280.9724598432125,9
2006,Soybeans,20087,115.21189499548468,104.02627645722326,63.50473711360722,40.671463386732775,80.62117807796216,134.6970448687239,220.6372436135847,10
2006,Soybeans,20091,151.4762297246769,151.4762297246769,25.699837524866666,135.12095327437376,142.38996503006405,160.56249441928975,167.83150617498006,2
2006,Soybeans,20103,81.42699840358613,86.3137418766528,22.103445532738665,55.61052785327117,71.70897262667977,96.03176765355916,100.40202809160772,4
2006,Soybeans,20117,172.42648829953285,172.3011994567751,107.0939345799291,42.102092056204285,81.8301012434769,240.86821250563384,327.86568237822024,10
2006,Soybeans,20149,149.85187827837424,143.9416727491949,80.02492652768446,48.1914177141156,97.10048558744751,192.84444490159675,292.8138439967538,43
2006,Soybeans,20161,242.18543143584478,226.5060315768318,109.6371082996763,105.72525594186314,163.65326484708515,309.3755364983424,404.4627947446927,10
2006,Soybeans,20177,113.68852685083411,104.99612491277185,67.64001863825611,30.44319193302571,67.5897707561278,146.39968689498727,243.90621514534885,44
2006,Soybeans,20197,174.01157583120084,144.98769000628755,91.84719186841961,86.96952311509497,107.16771147018326,211.53836562230762,312.8520463661301,19
2006,Soybeans,20209,249.61483170352219,229.0352260941587,46.02448190553886,209.61970083492082,211.39336150601548,295.4212772960631,301.52266182259376,5
