Year,FIPS,County,Crop,Domain,GWuse_m3,SWuse_m3,n_pdiv,n_missing_irrArea,water_with_area_m3,irrArea_ha,waterUse_m3,area_data_water_fraction,applied_depth_m
2000,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,232227.62555506782,3,0,232227.62555506782,70.82005,232227.62555506782,1,0.3279122586824887
2000,20177,Shawnee,Multi-Crop,Alluvial,2634704.8701830846,0,49,0,2634704.8701830846,1486.0069919999999,2634704.8701830846,1,0.17730097397705144
2000,20177,Shawnee,Multi-Crop,Non-alluvial,30528.675479300626,192830.21566380066,5,0,223358.8911431013,98.74338399999999,223358.8911431013,1,0.22620137379847272
2000,20177,Shawnee,Other Crop,Alluvial,281455.8856915885,0,11,0,281455.8856915885,190.607106,281455.8856915885,1,0.14766285035122906
2000,20177,Shawnee,Sorghum,Alluvial,42690.80639751897,0,1,0,42690.80639751897,30.35145,42690.80639751897,1,0.14065491565483354
2000,20177,Shawnee,Soybeans,Alluvial,2659559.5292096664,0,45,0,2659559.5292096664,1473.8664119999999,2659559.5292096664,1,0.18044780093744794
2000,20177,Shawnee,Soybeans,Non-alluvial,0,101182.51513402142,2,0,101182.51513402142,54.63261,101182.51513402142,1,0.18520534738139258
2000,20197,Wabaunsee,Corn,Alluvial,691909.3019538946,19624.696035380723,13,0,711533.9979892754,481.778683,711533.9979892754,1,0.14768897485430574
2000,20197,Wabaunsee,Corn,Non-alluvial,31737.487680097172,414536.2411445883,7,0,446273.72882468544,283.2802,446273.72882468544,1,0.15753791787236998
2000,20197,Wabaunsee,Multi-Crop,Alluvial,587655.4170443799,163535.02202204755,9,0,751190.4390664274,382.42827,751190.4390664274,1,0.19642649301695908
2000,20197,Wabaunsee,Multi-Crop,Non-alluvial,27407.96643030545,145489.18273872763,2,0,172897.14916903307,128.690148,172897.14916903307,1,0.1343515038688378
2000,20197,Wabaunsee,Other Crop,Alluvial,3922.47224340105,0,1,0,3922.47224340105,4.451546,3922.47224340105,1,0.0881148311935011
2000,20197,Wabaunsee,Sorghum,Non-alluvial,21906.6374348436,0,1,0,21906.6374348436,19.424928,21906.6374348436,1,0.11277590030111617
2000,20197,Wabaunsee,Soybeans,Alluvial,923877.8963230774,42703.141215894444,18,0,966581.0375389719,581.9384680000001,966581.0375389719,1,0.16609677666797099
2000,20197,Wabaunsee,Soybeans,Non-alluvial,42814.154581273724,387658.6719044283,4,0,430472.826485702,174.01497999999998,430472.826485702,1,0.2473768789823164
2000,20197,Wabaunsee,Unknown,Non-alluvial,0,124334.96922478799,1,0,124334.96922478799,43.706088,124334.96922478799,1,0.28447974850732005
2000,20209,Wyandotte,Multi-Crop,Alluvial,185478.66391201754,0,2,0,185478.66391201754,61.512271999999996,185478.66391201754,1,0.30153115448575457
2000,20209,Wyandotte,Other Crop,Alluvial,68421.23752875983,82840.6402096901,9,0,151261.87773844993,67.987248,151261.87773844993,1,0.222485660455693
2000,20209,Wyandotte,Soybeans,Alluvial,100417.75639474197,0,2,0,100417.75639474197,48.56232,100417.75639474197,1,0.20678121719625828
2001,20005,Atchison,Soybeans,Non-alluvial,0,6537.4537390017495,1,0,6537.4537390017495,28.32802,6537.4537390017495,1,0.023077693884012186
2001,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,29591.22928276452,1,0,29591.22928276452,14.16401,29591.22928276452,1,0.2089184438782839
2001,20045,Douglas,Corn,Alluvial,278742.2256489841,0,5,0,278742.2256489841,160.255656,278742.2256489841,1,0.17393596744503304
2001,20045,Douglas,Corn,Non-alluvial,0,17379.759091044274,1,0,17379.759091044274,18.21087,17379.759091044274,1,0.09543618229686046
2001,20045,Douglas,Multi-Crop,Alluvial,382021.65990683617,0,5,0,382021.65990683617,324.962858,382021.65990683617,1,0.11755856107925916
2001,20045,Douglas,Other Crop,Alluvial,215809.98229731058,0,4,0,215809.98229731058,80.127828,215809.98229731058,1,0.26933212553485236
2001,20045,Douglas,Other Crop,Non-alluvial,505.72755339447497,86.34372862832501,3,1,468.72309826804997,5.260918,592.0712820228,0.7916666666666666,0.011254143896992882
2001,20045,Douglas,Soybeans,Alluvial,172379.08679726312,0,4,0,172379.08679726312,121.001114,172379.08679726312,1,0.14246074362361916
2001,20045,Douglas,Unknown,Alluvial,22202.673075855,0,2,0,22202.673075855,15.378067999999999,22202.673075855,1,0.14437881973115868
2001,20061,Geary,Corn,Alluvial,59207.12820228,0,1,0,59207.12820228,28.32802,59207.12820228,1,0.2090055295155821
2001,20061,Geary,Corn,Non-alluvial,79349.88660943067,122102.36709882703,3,0,201452.2537082577,112.907394,201452.2537082577,1,0.17842255194399198
2001,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,274326.360670564,0,1,0,274326.360670564,64.74976,274326.360670564,1,0.42367162545554454
2001,20061,Geary,Multi-Crop,Alluvial,112086.49457794132,0,1,0,112086.49457794132,47.752947999999996,112086.49457794132,1,0.23472162300417837
2001,20061,Geary,Multi-Crop,Non-alluvial,1106063.1637288432,341304.42444939323,14,0,1447367.5881782365,730.45823,1447367.5881782365,1,0.1981451544708089
2001,20061,Geary,Soybeans,Non-alluvial,163757.0487528061,205683.0964110456,7,4,258266.42714569555,84.98406,369440.1451638517,0.6990751560882776,0.43471698711952766
2001,20061,Geary,Unknown,Non-alluvial,247226.7646996454,0,2,0,247226.7646996454,195.46333800000002,247226.7646996454,1,0.12648242234543514
2001,20085,Jackson,Multi-Crop,Non-alluvial,0,48525.17548911865,2,0,48525.17548911865,64.74976,48525.17548911865,1,0.07494263374739714
2001,20087,Jefferson,Alfalfa,Alluvial,26482.855052144823,0,1,0,26482.855052144823,18.21087,26482.855052144823,1,0.14542333810600383
2001,20087,Jefferson,Corn,Alluvial,676589.4575315546,0,15,0,676589.4575315546,358.14711,676589.4575315546,1,0.18891383977147116
2001,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,0,73614.19606483479,1,0,73614.19606483479,16.18744,73614.19606483479,1,0.45476119797098735
2001,20087,Jefferson,Multi-Crop,Alluvial,1107679.0249360304,0,15,1,1089275.4759198218,666.113156,1107679.0249360304,0.9833854856850147,0.16628991860596587
2001,20087,Jefferson,Other Crop,Alluvial,21585.93215708125,0,3,3,0,0,21585.93215708125,0,NA
2001,20087,Jefferson,Soybeans,Alluvial,412772.3621168954,54618.575766603295,12,0,467390.9378834987,363.408028,467390.9378834987,1,0.1286132671465086
2001,20091,Johnson,Corn,Alluvial,159563.21050514458,0,2,0,159563.21050514458,106.837104,159563.21050514458,1,0.14935186796634303
2001,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,2524838.6429127287,9,1,2480396.2923058923,186.15556,2524838.6429127287,0.9823979442284018,1.3563057922700394
2001,20091,Johnson,Other Crop,Non-alluvial,0,200514.8075117216,3,1,173106.84108141615,86.19811800000001,200514.8075117216,0.8633120078740157,0.23262086477540214
2001,20103,Leavenworth,Corn,Non-alluvial,0,13050.237841252549,1,0,13050.237841252549,32.37488,13050.237841252549,1,0.04030976436438544
2001,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,6488.11446549985,40926.927369826044,2,0,47415.041835325894,16.18744,47415.041835325894,1,0.2929125410523585
2001,20103,Leavenworth,Multi-Crop,Alluvial,12260.809465222148,0,1,0,12260.809465222148,17.806184,12260.809465222148,1,0.06885703003643087
2001,20103,Leavenworth,Other Crop,Alluvial,7857.279305177574,0,1,0,7857.279305177574,8.903092,7857.279305177574,1,0.08825337652556633
2001,20103,Leavenworth,Other Crop,Non-alluvial,2997.3608652404246,0,3,0,2997.3608652404246,2.428116,2997.3608652404246,1,0.12344389087014065
2001,20103,Leavenworth,Soybeans,Alluvial,86775.44727146662,0,2,0,86775.44727146662,67.177876,86775.44727146662,1,0.12917265688999546
2001,20149,Pottawatomie,Alfalfa,Alluvial,201896.30716977478,0,4,0,201896.30716977478,127.47609,201896.30716977478,1,0.15837974569958554
2001,20149,Pottawatomie,Corn,Alluvial,2806726.247247459,2664.3207691026,50,0,2809390.568016561,1955.847438,2809390.568016561,1,0.14364057816745526
2001,20149,Pottawatomie,Corn,Non-alluvial,81779.84582939924,233004.71911272273,6,0,314784.564942122,185.75087399999998,314784.564942122,1,0.1694659939754157
2001,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,21191.21796906605,0,1,0,21191.21796906605,12.14058,21191.21796906605,1,0.1745486456912771
2001,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,58565.71764675529,38607.98151523675,2,0,97173.69916199204,77.69971199999999,97173.69916199204,1,0.12506313943865333
2001,20149,Pottawatomie,Multi-Crop,Alluvial,3135042.1079474767,61094.35541372767,49,0,3196136.4633612046,1978.509854,3196136.4633612046,1,0.16154261030843492
2001,20149,Pottawatomie,Multi-Crop,Non-alluvial,327649.7805077424,482686.11266908766,9,0,810335.89317683,409.542232,810335.89317683,1,0.19786381717449594
2001,20149,Pottawatomie,Other Crop,Alluvial,13605.304668148925,0,3,0,13605.304668148925,12.545266,13605.304668148925,1,0.10844971057727214
2001,20149,Pottawatomie,Other Crop,Non-alluvial,33649.3845282958,0,5,0,33649.3845282958,40.4686,33649.3845282958,1,0.08314936649228241
2001,20149,Pottawatomie,Soybeans,Alluvial,1903632.5198870567,0,30,0,1903632.5198870567,1350.437182,1903632.5198870567,1,0.14096416666103442
2001,20149,Pottawatomie,Soybeans,Non-alluvial,152927.07821913905,356550.25996148033,8,0,509477.3381806194,326.176916,509477.3381806194,1,0.1561966261832641
2001,20149,Pottawatomie,Unknown,Alluvial,462197.9793474237,0,7,1,457905.4625527584,228.242904,462197.9793474237,0.990712817912519,0.2025026720425112
2001,20149,Pottawatomie,Unknown,Non-alluvial,0,149263.637161623,1,0,149263.637161623,117.35894,149263.637161623,1,0.12718557032095124
2001,20161,Riley,Alfalfa,Non-alluvial,0,7154.1946577755,1,0,7154.1946577755,6.07029,7154.1946577755,1,0.11785589581017546
2001,20161,Riley,Corn,Alluvial,733489.9746976208,34574.495906456425,12,0,768064.4706040773,459.31861,768064.4706040773,1,0.1672182345505394
2001,20161,Riley,Corn,Non-alluvial,34278.46026544502,0,1,0,34278.46026544502,16.592126,34278.46026544502,1,0.20659474419037693
2001,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,278631.2122836047,1,0,278631.2122836047,60.7029,278631.2122836047,1,0.45900807421656087
2001,20161,Riley,Multi-Crop,Alluvial,1241277.4427608002,0,21,0,1241277.4427608002,633.33359,1241277.4427608002,1,0.19599109574478757
2001,20161,Riley,Multi-Crop,Non-alluvial,133129.69472650165,0,2,0,133129.69472650165,87.00748999999999,133129.69472650165,1,0.15300946473286572
2001,20161,Riley,Other Crop,Alluvial,83815.09086135261,0,2,0,83815.09086135261,35.207682,83815.09086135261,1,0.23805909989005414
2001,20161,Riley,Other Crop,Non-alluvial,12951.55929424875,11249.3543584332,3,0,24200.91365268195,12.545266,24200.91365268195,1,0.1929087326859546
2001,20161,Riley,Soybeans,Alluvial,627595.5589441679,9337.457510234575,9,0,636933.0164544026,284.494258,636933.0164544026,1,0.22388255598972495
2001,20161,Riley,Soybeans,Non-alluvial,22140.998983977624,5464.324540335424,2,0,27605.323524313048,36.826426,27605.323524313048,1,0.07496063702818474
2001,20161,Riley,Unknown,Alluvial,71541.94657775499,0,1,0,71541.94657775499,56.65604,71541.94657775499,1,0.12627417408233083
2001,20177,Shawnee,Alfalfa,Alluvial,81027.42190849528,0,3,0,81027.42190849528,47.348262,81027.42190849528,1,0.17113072050774594
2001,20177,Shawnee,Corn,Alluvial,4929560.824485081,0,76,0,4929560.824485081,2643.004266,4929560.824485081,1,0.18651354021254088
2001,20177,Shawnee,Corn,Non-alluvial,0,96347.26633083522,2,0,96347.26633083522,83.365316000000007,96347.26633083522,1,0.11557236384833618
2001,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,10126.885886264976,0,1,0,10126.885886264976,16.996812,10126.885886264976,1,0.05958109018482393
2001,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,115392.22590256862,3,0,115392.22590256862,70.82005,115392.22590256862,1,0.16293722738485586
2001,20177,Shawnee,Multi-Crop,Alluvial,2446697.5685040946,0,45,0,2446697.5685040946,1451.203996,2446697.5685040946,1,0.16859776952434016
2001,20177,Shawnee,Multi-Crop,Non-alluvial,35746.303652126546,118981.65804983184,4,0,154727.96170195838,146.496332,154727.96170195838,1,0.105619000550784
2001,20177,Shawnee,Other Crop,Alluvial,387387.30590016785,0,9,0,387387.30590016785,154.59005199999999,387387.30590016785,1,0.2505900611898157
2001,20177,Shawnee,Other Crop,Non-alluvial,0,999.120288413475,1,0,999.120288413475,2.832802,999.120288413475,1,0.03526968310575448
2001,20177,Shawnee,Sorghum,Alluvial,46058.21181402365,0,1,0,46058.21181402365,57.870098,46058.21181402365,1,0.07958896460487012
2001,20177,Shawnee,Soybeans,Alluvial,1995711.9390599774,11804.421185329575,45,0,2007516.3602453072,1317.657616,2007516.3602453072,1,0.15235493165056826
2001,20177,Shawnee,Soybeans,Non-alluvial,33192.99624840322,35672.2947418737,2,0,68865.29099027693,69.605992,68865.29099027693,1,0.0989358660246907
2001,20177,Shawnee,Unknown,Alluvial,185034.61045050048,0,5,2,68840.62135352596,79.723142,185034.61045050048,0.3720418638757415,0.2320964851717717
2001,20197,Wabaunsee,Corn,Alluvial,716887.3091642315,43603.58295730413,17,0,760490.8921215356,523.663684,760490.8921215356,1,0.14522505863162655
2001,20197,Wabaunsee,Corn,Non-alluvial,67767.49215485965,431151.2414963531,6,0,498918.73365121277,266.283388,498918.73365121277,1,0.18736382220403955
2001,20197,Wabaunsee,Golf Course/Turf/Sod,Non-alluvial,0,123.34818375475,1,0,123.34818375475,6.07029,123.34818375475,1,0.002031998203623715
2001,20197,Wabaunsee,Multi-Crop,Alluvial,613817.5668187623,122645.09910734792,8,0,736462.6659261103,388.49856,736462.6659261103,1,0.18956638241493362
2001,20197,Wabaunsee,Multi-Crop,Non-alluvial,66139.29612929694,147499.75813393004,2,0,213639.05426322698,140.830728,213639.05426322698,1,0.15169917623604628
2001,20197,Wabaunsee,Other Crop,Non-alluvial,0,103945.51445012783,2,0,103945.51445012783,43.706088,103945.51445012783,1,0.23782845641579228
2001,20197,Wabaunsee,Sorghum,Alluvial,65053.83211225515,0,1,0,65053.83211225515,54.63261,65053.83211225515,1,0.1190750947323497
2001,20197,Wabaunsee,Soybeans,Alluvial,881335.1077460642,0,15,0,881335.1077460642,549.765931,881335.1077460642,1,0.16031097200638722
2001,20197,Wabaunsee,Soybeans,Non-alluvial,42222.08329925092,279790.6852108994,5,1,270884.94634380646,163.89783,322012.7685101503,0.8412242396383973,0.19647164853259516
2001,20209,Wyandotte,Corn,Alluvial,185071.61490562686,0,2,0,185071.61490562686,61.512271999999996,185071.61490562686,1,0.30086941822865343
2001,20209,Wyandotte,Other Crop,Alluvial,63474.975360194345,55333.99523238084,9,0,118808.97059257519,80.9372,118808.97059257519,1,0.14679155022977716
2001,20209,Wyandotte,Soybeans,Alluvial,196123.61217005248,0,4,0,196123.61217005248,86.60280399999999,196123.61217005248,1,0.22646335119825045
2002,20005,Atchison,Corn,Non-alluvial,0,31194.755671576273,1,0,31194.755671576273,28.32802,31194.755671576273,1,0.1101197883635223
2002,20005,Atchison,Soybeans,Non-alluvial,122003.68855182323,0,4,0,122003.68855182323,88.626234,122003.68855182323,1,0.13766091939754907
2002,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,52348.969185515896,1,0,52348.969185515896,14.16401,52348.969185515896,1,0.3695914446933876
2002,20045,Douglas,Corn,Alluvial,742654.7447505988,0,8,0,742654.7447505988,263.0459,742654.7447505988,1,0.28232895656256146
2002,20045,Douglas,Multi-Crop,Alluvial,748156.0737460606,0,6,0,748156.0737460606,343.578414,748156.0737460606,1,0.21775409724839714
2002,20045,Douglas,Other Crop,Alluvial,313403.0652840688,0,5,0,313403.0652840688,85.388746,313403.0652840688,1,0.3670308793199385
2002,20045,Douglas,Other Crop,Non-alluvial,764.75873927945,111.01336537927499,3,1,826.4328311568249,4.046860000000001,875.7721046587249,0.943661971830986,0.021640780868592557
2002,20045,Douglas,Soybeans,Alluvial,195506.87125127873,0,3,0,195506.87125127873,95.505896,195506.87125127873,1,0.2047065986913297
2002,20045,Douglas,Unknown,Alluvial,54951.61586274112,0,3,1,54926.94622599017,15.378067999999999,54951.61586274112,0.9995510662177329,0.35733757883461775
2002,20061,Geary,Corn,Non-alluvial,645764.7464112426,493.392735019,6,0,646258.1391462616,235.122566,646258.1391462616,1,0.27486010813026834
2002,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,246153.6355009791,0,1,0,246153.6355009791,64.74976,246153.6355009791,1,0.38016146392045175
2002,20061,Geary,Multi-Crop,Alluvial,91869.7272605378,0,1,0,91869.7272605378,42.49203,91869.7272605378,1,0.21620460886556325
2002,20061,Geary,Multi-Crop,Non-alluvial,1190235.9643230846,287746.6430630808,14,1,1387987.7725186998,694.03649,1477982.6073861653,0.93910967935771394,0.21295459657836802
2002,20061,Geary,Soybeans,Alluvial,104845.9561915375,0,1,0,104845.9561915375,31.160822,104845.9561915375,1,0.33646723501561515
2002,20061,Geary,Soybeans,Non-alluvial,0,166285.68651977848,2,0,166285.68651977848,62.321644,166285.68651977848,1,0.2668185173673828
2002,20061,Geary,Unknown,Non-alluvial,156713.86746040988,30886.385212189398,2,0,187600.25267259928,202.34300000000002,187600.25267259928,1,0.09271398203673922
2002,20085,Jackson,Multi-Crop,Non-alluvial,0,34611.50036158285,1,0,34611.50036158285,48.56232,34611.50036158285,1,0.0712723369921018
2002,20087,Jefferson,Alfalfa,Alluvial,53582.4510230634,0,1,0,53582.4510230634,18.21087,53582.4510230634,1,0.2942333398847139
2002,20087,Jefferson,Corn,Alluvial,1438893.567954285,16355.96916587985,24,0,1455249.5371201648,673.397504,1455249.5371201648,1,0.2161055733761919
2002,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,0,89390.42876706732,1,0,89390.42876706732,12.545266,89390.42876706732,1,0.7125431120158577
2002,20087,Jefferson,Multi-Crop,Alluvial,1100648.1784620096,0,13,0,1100648.1784620096,496.954408,1100648.1784620096,1,0.22147870322583185
2002,20087,Jefferson,Other Crop,Non-alluvial,2972.691228489475,0,1,0,2972.691228489475,0.404686,2972.691228489475,1,0.7345673506099729
2002,20087,Jefferson,Sorghum,Alluvial,3404.4098716310996,0,1,0,3404.4098716310996,13.759324,3404.4098716310996,1,0.024742566361771114
2002,20087,Jefferson,Soybeans,Alluvial,402633.14141225495,0,9,0,402633.14141225495,255.761552,402633.14141225495,1,0.15742520260131004
2002,20087,Jefferson,Unknown,Alluvial,19797.383492637375,0,1,0,19797.383492637375,16.996812,19797.383492637375,1,0.11647703988628794
2002,20087,Jefferson,Unknown,Non-alluvial,0,27148.935244420474,1,0,27148.935244420474,3.642174,27148.935244420474,1,0.7454046743626328
2002,20091,Johnson,Corn,Alluvial,161191.4065307073,0,2,0,161191.4065307073,53.418552,161191.4065307073,1,0.3017517332381216
2002,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,1562365.09989279,11,0,1562365.09989279,323.344114,1562365.09989279,1,0.4831895903609335
2002,20091,Johnson,Other Crop,Non-alluvial,0,715.4194657775499,1,0,715.4194657775499,0.404686,715.4194657775499,1,0.17678384371526318
2002,20091,Johnson,Unknown,Non-alluvial,0,3700.4455126425,1,0,3700.4455126425,28.32802,3700.4455126425,1,0.013062845594723881
2002,20103,Leavenworth,Corn,Alluvial,97938.4579012715,0,1,0,97938.4579012715,42.896716,97938.4579012715,1,0.2283122509920608
2002,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,5217.6281728259255,45515.47980550274,2,0,50733.10797832867,6.07029,50733.10797832867,1,0.8357608611504338
2002,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0,274227.68212356017,1,0,274227.68212356017,80.9372,274227.68212356017,1,0.33881538047221815
2002,20103,Leavenworth,Multi-Crop,Non-alluvial,0,136065.3814998647,2,0,136065.3814998647,68.79661999999999,136065.3814998647,1,0.19777916633093998
2002,20103,Leavenworth,Other Crop,Non-alluvial,3552.4276921367996,0,1,0,3552.4276921367996,0.809372,3552.4276921367996,1,0.4389116119827223
2002,20103,Leavenworth,Soybeans,Alluvial,25890.783770122023,0,1,1,0,0,25890.783770122023,0,NA
2002,20103,Leavenworth,Soybeans,Non-alluvial,0,9090.761142725074,3,0,9090.761142725074,14.973381999999999,9090.761142725074,1,0.06071281119205451
2002,20103,Leavenworth,Unknown,Non-alluvial,1652.86566231365,0,1,0,1652.86566231365,6.879662,1652.86566231365,1,0.024025390525198042
2002,20149,Pottawatomie,Alfalfa,Alluvial,322259.46487765986,0,7,0,322259.46487765986,158.636912,322259.46487765986,1,0.20314280000461676
2002,20149,Pottawatomie,Corn,Alluvial,5033555.678208712,4341.8560681672,51,0,5037897.534276878,2062.077513,5037897.534276878,1,0.24431174398228733
2002,20149,Pottawatomie,Corn,Non-alluvial,499239.4389289751,436566.2267631866,11,0,935805.6656921618,420.87343999999996,935805.6656921618,1,0.22234847266488517
2002,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,28394.751900343446,0,1,0,28394.751900343446,12.14058,28394.751900343446,1,0.23388299323708955
2002,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,80632.70772048007,3700.4455126425,3,0,84333.15323312258,37.635797999999994,84333.15323312258,1,0.22407696319637646
2002,20149,Pottawatomie,Multi-Crop,Alluvial,5019148.610346156,75341.0706374013,53,0,5094489.680983557,2324.92107,5094489.680983557,1,0.21912527469087617
2002,20149,Pottawatomie,Multi-Crop,Non-alluvial,0,624178.8142541613,6,0,624178.8142541613,314.441022,624178.8142541613,1,0.19850425694588963
2002,20149,Pottawatomie,Other Crop,Alluvial,31527.795767714102,0,3,0,31527.795767714102,12.14058,31527.795767714102,1,0.25968937042311074
2002,20149,Pottawatomie,Other Crop,Non-alluvial,41099.6148270827,0,5,0,41099.6148270827,40.4686,41099.6148270827,1,0.10155927021711328
2002,20149,Pottawatomie,Sorghum,Non-alluvial,0,19772.713855886424,1,0,19772.713855886424,16.18744,19772.713855886424,1,0.12214849201533055
2002,20149,Pottawatomie,Soybeans,Alluvial,2692172.7889944226,14456.4071360567,34,0,2706629.196130479,1511.5022099999999,2706629.196130479,1,0.17906882161492038
2002,20149,Pottawatomie,Soybeans,Non-alluvial,198886.61148615892,125321.754694826,4,0,324208.3661809849,141.03307099999998,324208.3661809849,1,0.22988109376203328
2002,20149,Pottawatomie,Unknown,Alluvial,63080.26117217915,0,2,0,63080.26117217915,17.401498,63080.26117217915,1,0.36249902837203524
2002,20149,Pottawatomie,Unknown,Non-alluvial,0,80928.74336149148,1,0,80928.74336149148,80.9372,80928.74336149148,1,0.09998955160481394
2002,20161,Riley,Alfalfa,Non-alluvial,0,10361.247435399,1,0,10361.247435399,6.07029,10361.247435399,1,0.17068784910439205
2002,20161,Riley,Corn,Alluvial,633787.6377686565,15874.911249236324,6,0,649662.5490178928,263.04589999999996,649662.5490178928,1,0.2469768770461326
2002,20161,Riley,Corn,Non-alluvial,0,221878.71293804428,1,0,221878.71293804428,95.50589599999999,221878.71293804428,1,0.2323193878397249
2002,20161,Riley,Golf Course/Turf/Sod,Alluvial,133524.40891451685,0,1,0,133524.40891451685,26.709276,133524.40891451685,1,0.49991773986878885
2002,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,3540.092873761325,1,0,3540.092873761325,60.7029,3540.092873761325,1,0.005831834844400061
2002,20161,Riley,Multi-Crop,Alluvial,1507771.1937629376,0,20,1,1317272.2587721017,543.493298,1507771.1937629376,0.8736552762256927,0.27742222384551607
2002,20161,Riley,Multi-Crop,Non-alluvial,160364.97369955046,21684.610704085047,3,0,182049.58440363553,106.432418,182049.58440363553,1,0.171047118748759
2002,20161,Riley,Other Crop,Alluvial,13037.903022877075,0,2,0,13037.903022877075,35.207682,13037.903022877075,1,0.03703141553845287
2002,20161,Riley,Other Crop,Non-alluvial,14234.380405298149,37534.852316570425,3,0,51769.23272186857,13.759324,51769.23272186857,1,0.3762483732621499
2002,20161,Riley,Sorghum,Alluvial,102909.38970658791,0,2,0,102909.38970658791,81.746572,102909.38970658791,1,0.1258883243527177
2002,20161,Riley,Soybeans,Alluvial,1064260.4642543583,38163.92805371965,15,0,1102424.392308078,509.49967399999997,1102424.392308078,1,0.21637391514956655
2002,20161,Riley,Soybeans,Non-alluvial,32181.541141614274,9621.1583328705,2,0,41802.699474484776,24.685845999999998,41802.699474484776,1,0.16933873554296974
2002,20177,Shawnee,Corn,Alluvial,6451924.1083862055,1813.2183011948248,71,2,6275116.821792147,2299.830538,6453737.326687401,0.9723229354010698,0.2806179507599616
2002,20177,Shawnee,Corn,Non-alluvial,57307.56617245685,38237.9369639725,2,0,95545.50313642935,54.63261,95545.50313642935,1,0.17488731205854774
2002,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,80386.01135297057,0,1,0,80386.01135297057,16.996812,80386.01135297057,1,0.4729475818934196
2002,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,225591.49326906225,3,0,225591.49326906225,70.82005,225591.49326906225,1,0.3185418441092067
2002,20177,Shawnee,Multi-Crop,Alluvial,3956220.3064763495,0,46,1,3880398.1779223047,1488.435108,3956220.3064763495,0.9808347051780905,0.26579729846552036
2002,20177,Shawnee,Multi-Crop,Non-alluvial,34623.83517995832,78498.78414152289,3,0,113122.61932148121,83.365316000000007,113122.61932148121,1,0.13569506450558072
2002,20177,Shawnee,Other Crop,Alluvial,196505.99153969222,0,7,0,196505.99153969222,133.141694,196505.99153969222,1,0.14759162636138023
2002,20177,Shawnee,Other Crop,Non-alluvial,0,641.4105555247,1,0,641.4105555247,2.832802,641.4105555247,1,0.022642265697521397
2002,20177,Shawnee,Soybeans,Alluvial,3016837.5434553,0,48,0,3016837.5434553,1517.167814,3016837.5434553,1,0.19884666123396288
2002,20177,Shawnee,Soybeans,Non-alluvial,0,105943.75502695478,2,0,105943.75502695478,86.60280399999999,105943.75502695478,1,0.12233293858124361
2002,20177,Shawnee,Unknown,Alluvial,484425.32206002966,0,8,0,484425.32206002966,248.477204,484425.32206002966,1,0.1949576517530476
2002,20177,Shawnee,Unknown,Non-alluvial,0,81101.43081874812,1,0,81101.43081874812,51.395122,81101.43081874812,1,0.15779986049794398
2002,20197,Wabaunsee,Alfalfa,Alluvial,0,44294.33278633072,1,0,44294.33278633072,15.378067999999999,44294.33278633072,1,0.28803574536366156
2002,20197,Wabaunsee,Corn,Alluvial,1801882.6031077635,68137.5367061239,19,0,1870020.1398138872,599.137623,1870020.1398138872,1,0.3121186298484025
2002,20197,Wabaunsee,Corn,Non-alluvial,0,634145.3475015452,7,0,634145.3475015452,307.56136,634145.3475015452,1,0.20618498614440556
2002,20197,Wabaunsee,Multi-Crop,Alluvial,1206468.5853052097,163535.02202204755,12,0,1370003.6073272573,571.011946,1370003.6073272573,1,0.23992555968824816
2002,20197,Wabaunsee,Multi-Crop,Non-alluvial,121386.94763304947,0,1,0,121386.94763304947,52.60918,121386.94763304947,1,0.23073339602147278
2002,20197,Wabaunsee,Other Crop,Non-alluvial,0,169776.4401200379,2,0,169776.4401200379,43.706088,169776.4401200379,1,0.38845032325940015
2002,20197,Wabaunsee,Sorghum,Non-alluvial,10681.95271316135,76315.52128906382,2,0,86997.47400222518,37.635798,86997.47400222518,1,0.23115618274448485
2002,20197,Wabaunsee,Soybeans,Alluvial,962041.8243767971,0,12,0,962041.8243767971,454.057692,962041.8243767971,1,0.21187656135485028
2002,20197,Wabaunsee,Soybeans,Non-alluvial,53126.06274317083,461568.9036102745,5,0,514694.9663534453,239.57411199999999,514694.9663534453,1,0.2148374722363347
