Year,Crop,Domain,FIPS,County,GWuse_m3,SWuse_m3,n_pdiv,n_missing_irrArea,water_with_area_m3,irrArea_ha,waterUse_m3,area_data_water_fraction,applied_depth_m,annual_domain_area_share
2006,Soybeans,Alluvial,20149,Pottawatomie,2664666.1440171134,10891.644625544424,41,0,2675557.7886426575,1751.885694,2675557.7886426575,1,0.15272444987741632,0.3328975699784682
2006,Soybeans,Alluvial,20161,Riley,632529.4862943579,136139.39041011757,11,0,768668.8767044755,326.176916,768668.8767044755,1,0.23566010928390635,0.06198092894494002
2006,Soybeans,Alluvial,20177,Shawnee,1889842.1929432757,4539.2131621748,57,0,1894381.4061054504,1604.57999,1894381.4061054504,1,0.11806088932378188,0.3049061827130114
2006,Soybeans,Alluvial,20197,Wabaunsee,869925.4007487498,19081.964026859823,16,0,889007.3647756097,537.423008,889007.3647756097,1,0.1654204140020015,0.1021224238695786
2006,Soybeans,Alluvial,20209,Wyandotte,390915.0639555537,0,5,0,390915.0639555537,155.399424,390915.0639555537,1,0.25155502761422954,0.02952937557674562
2006,Soybeans,Non-alluvial,20005,Atchison,42505.78412188685,81668.83246401996,3,0,124174.6165859068,88.626234,124174.6165859068,1,0.1401104514786297,0.10709046454767726
2006,Soybeans,Non-alluvial,20013,Brown,0,0,0,0,0,0,0,NA,NA,0
2006,Soybeans,Non-alluvial,20061,Geary,123718.22830601425,168098.9048209733,9,0,291817.13312698755,284.494258,291817.13312698755,1,0.10257399751350607,0.3437652811735942
2006,Soybeans,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2006,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2006,Soybeans,Non-alluvial,20103,Leavenworth,0,5600.00754246565,3,0,5600.00754246565,11.331208,5600.00754246565,1,0.04942109916670535,0.0136919315403423
2006,Soybeans,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2006,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2006,Soybeans,Non-alluvial,20149,Pottawatomie,119808.09088098868,163510.3523852966,5,0,283318.4432662853,235.931938,283318.4432662853,1,0.12008482008327559,0.28508557457212713
2006,Soybeans,Non-alluvial,20161,Riley,19538.3523067524,0,1,0,19538.3523067524,16.592126,19538.3523067524,1,0.11775677394658406,0.020048899755501223
2006,Soybeans,Non-alluvial,20177,Shawnee,47859.09529684299,41876.70838473762,3,0,89735.80368158061,88.221548,89735.80368158061,1,0.10171642383965039,0.10660146699266504
2006,Soybeans,Non-alluvial,20197,Wabaunsee,61661.75705899952,130588.72214115382,4,0,192250.47920015335,102.385558,192250.47920015335,1,0.18777109091904673,0.12371638141809292
2007,Corn,Alluvial,20045,Douglas,609882.7597569858,0,11,0,609882.7597569858,505.8575,609882.7597569858,1,0.12056414301596513,0.054385659589279496
2007,Corn,Alluvial,20061,Geary,164694.4949493422,0,2,0,164694.4949493422,110.88396399999999,164694.4949493422,1,0.1485286862123203,0.011921336581970064
2007,Corn,Alluvial,20087,Jefferson,1482238.1197257042,348483.2887439197,27,0,1830721.408469624,1040.04302,1830721.408469624,1,0.1760236233756584,0.11181691611555865
2007,Corn,Alluvial,20091,Johnson,160093.60769529,0,2,0,160093.60769529,106.837104,160093.60769529,1,0.14984832207291018,0.011486251305255829
2007,Corn,Alluvial,20103,Leavenworth,8856.39959359105,0,1,0,8856.39959359105,17.806184,8856.39959359105,1,0.04973777421142593,0.001914375217542638
2007,Corn,Alluvial,20149,Pottawatomie,2431131.027714245,0,60,0,2431131.027714245,2380.767738,2431131.027714245,1,0.102115422219076,0.255960668290985
2007,Corn,Alluvial,20161,Riley,336074.46145819186,23448.489731777976,10,0,359522.95118996984,398.211024,359522.95118996984,1,0.09028452994057991,0.042812391228680816
2007,Corn,Alluvial,20177,Shawnee,4930621.618865373,4539.2131621748,115,0,4935160.832027547,3613.84598,4935160.832027547,1,0.1365625668426397,0.38853115210581274
2007,Corn,Alluvial,20197,Wabaunsee,849017.8836023196,20105.75395202425,29,0,869123.6375543439,1065.538238,869123.6375543439,1,0.0815666305120759,0.11455795335885834
2007,Corn,Alluvial,20209,Wyandotte,186268.09228804798,0,2,0,186268.09228804798,61.512271999999996,186268.09228804798,1,0.3028145217722538,0.006613296206056386
2007,Corn,Non-alluvial,20005,Atchison,78190.41368213602,95360.48086079722,5,0,173550.89454293324,104.81367399999999,173550.89454293324,1,0.16558039416014866,0.06062734082397003
2007,Corn,Non-alluvial,20013,Brown,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20061,Geary,429930.0944771811,98974.5826448114,8,0,528904.6771219925,375.548608,528904.6771219925,1,0.1408352117023404,0.21722846441947566
2007,Corn,Non-alluvial,20085,Jackson,62710.2166209149,14703.103503566199,2,0,77413.3201244811,56.656040000000004,77413.3201244811,1,0.1366373649208118,0.03277153558052435
2007,Corn,Non-alluvial,20087,Jefferson,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2007,Corn,Non-alluvial,20149,Pottawatomie,258599.46724183336,426143.3052359103,15,0,684742.7724777437,576.272864,684742.7724777437,1,0.11882266461843041,0.3333333333333333
2007,Corn,Non-alluvial,20161,Riley,16491.652168010074,78424.77523127005,2,0,94916.42739928012,109.669906,94916.42739928012,1,0.08654737736282925,0.06343632958801498
2007,Corn,Non-alluvial,20177,Shawnee,12766.537018616624,176708.60804705485,7,0,189475.14506567147,250.90532,189475.14506567147,1,0.0755165913045094,0.1451310861423221
2007,Corn,Non-alluvial,20197,Wabaunsee,0,319101.7513735382,9,0,319101.7513735382,254.95218,319101.7513735382,1,0.1251614131612988,0.14747191011235955
2007,Soybeans,Alluvial,20045,Douglas,118414.25640455999,0,2,0,118414.25640455999,93.07778,118414.25640455999,1,0.12722075709644126,0.02207399587312251
2007,Soybeans,Alluvial,20061,Geary,65374.537390017496,0,1,0,65374.537390017496,31.160822,65374.537390017496,1,0.20979721712738356,0.007389989922741014
2007,Soybeans,Alluvial,20087,Jefferson,291064.70920608356,0,8,0,291064.70920608356,239.97879799999998,291064.70920608356,1,0.12128767692472714,0.05691251979461586
2007,Soybeans,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Alluvial,20103,Leavenworth,24903.998300084026,0,1,0,24903.998300084026,64.74976,24903.998300084026,1,0.03846191599796513,0.015355823216085224
2007,Soybeans,Alluvial,20149,Pottawatomie,1586183.634175832,42209.748480875445,35,0,1628393.3826567074,1490.053852,1628393.3826567074,1,0.10928419670678503,0.3533758817601612
2007,Soybeans,Alluvial,20161,Riley,224185.32397425812,82445.9260216749,7,0,306631.24999593303,226.219474,306631.24999593303,1,0.1355459123717762,0.05364940736119775
2007,Soybeans,Alluvial,20177,Shawnee,1508757.9792329755,0,34,0,1508757.9792329755,1300.6608039999999,1508757.9792329755,1,0.11599934237988889,0.30846009885311193
2007,Soybeans,Alluvial,20197,Wabaunsee,937828.5759057397,0,15,0,937828.5759057397,676.8373349999999,937828.5759057397,1,0.13856040844817458,0.16051633955564085
2007,Soybeans,Alluvial,20209,Wyandotte,144724.42399944816,0,3,0,144724.42399944816,93.887152,144724.42399944816,1,0.15414720855463607,0.022265943663323576
2007,Soybeans,Non-alluvial,20005,Atchison,57702.28036047204,0,2,0,57702.28036047204,29.137392,57702.28036047204,1,0.1980351582614945,0.032520325203252036
2007,Soybeans,Non-alluvial,20013,Brown,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20061,Geary,97161.36434361657,105845.07647995098,6,0,203006.44082356757,190.607106,203006.44082356757,1,0.10650517973006084,0.2127371273712737
2007,Soybeans,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2007,Soybeans,Non-alluvial,20149,Pottawatomie,84579.84960063208,276336.93606576644,8,0,360916.7856663985,498.573152,360916.7856663985,1,0.07238993600409484,0.5564588979223126
2007,Soybeans,Non-alluvial,20161,Riley,60255.58776419537,0,1,0,60255.58776419537,48.56232,60255.58776419537,1,0.12407889030877307,0.05420054200542006
2007,Soybeans,Non-alluvial,20177,Shawnee,0,22202.673075855,1,0,22202.673075855,33.588938,22202.673075855,1,0.06610114638294012,0.037488708220415536
2007,Soybeans,Non-alluvial,20197,Wabaunsee,53952.49557432765,12334.818375474999,3,0,66287.31394980264,95.50589599999999,66287.31394980264,1,0.06940651491275747,0.1065943992773261
2008,Corn,Alluvial,20045,Douglas,379924.7407830055,0,9,0,379924.7407830055,327.79566,379924.7407830055,1,0.1159029197589149,0.044902710793281224
2008,Corn,Alluvial,20061,Geary,185281.30681800994,0,2,0,185281.30681800994,103.599616,185281.30681800994,1,0.17884362314432703,0.01419147402849382
2008,Corn,Alluvial,20087,Jefferson,591232.5143732677,68704.93835139574,17,0,659937.4527246634,661.256924,659937.4527246634,1,0.0998004601195924,0.09058151782249571
2008,Corn,Alluvial,20091,Johnson,161216.07616745823,0,2,0,161216.07616745823,106.837104,161216.07616745823,1,0.15089895750773835,0.01463495759188425
2008,Corn,Alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Alluvial,20149,Pottawatomie,1421513.8088632408,2318.9458545893,42,0,1423832.75471783,1875.7196099999999,1423832.75471783,1,0.07590861379957692,0.25694328953933143
2008,Corn,Alluvial,20161,Riley,174759.7067437298,13346.27348226395,8,0,188105.98022599373,275.591166,188105.98022599373,1,0.06825544626709615,0.03775153833361051
2008,Corn,Alluvial,20177,Shawnee,2801397.6057092533,0,75,0,2801397.6057092533,2605.975497,2801397.6057092533,1,0.10749900023750121,0.35697655080658575
2008,Corn,Alluvial,20197,Wabaunsee,809472.4558905468,0,27,0,809472.4558905468,1281.842905,809472.4558905468,1,0.06314911544410716,0.17559177337989912
2008,Corn,Alluvial,20209,Wyandotte,184652.2310808607,0,2,0,184652.2310808607,61.512271999999996,184652.2310808607,1,0.3001876293577007,0.008426187704418204
2008,Corn,Non-alluvial,20005,Atchison,20426.4592297866,0,2,0,20426.4592297866,29.137392,20426.4592297866,1,0.07010393802501817,0.020258863252673044
2008,Corn,Non-alluvial,20013,Brown,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20061,Geary,73774.54870371596,71948.99558414567,4,0,145723.54428786164,140.426042,145723.54428786164,1,0.10377245004730792,0.0976364659538548
2008,Corn,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20087,Jefferson,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2008,Corn,Non-alluvial,20149,Pottawatomie,180014.33937168214,205892.7883234287,13,0,385907.1276951108,776.592434,385907.1276951108,1,0.049692362531452476,0.539954980303883
2008,Corn,Non-alluvial,20161,Riley,16466.982531259124,137483.88561304435,2,0,153950.86814430347,65.559132,153950.86814430347,1,0.23482749610581094,0.045582442318514355
2008,Corn,Non-alluvial,20177,Shawnee,0,77018.60593646589,4,0,77018.60593646589,152.566622,77018.60593646589,1,0.05048195006668358,0.1060776589758019
2008,Corn,Non-alluvial,20197,Wabaunsee,0,212726.27770344182,7,0,212726.27770344182,273.972422,212726.27770344182,1,0.07764514258425684,0.19048958919527292
2008,Soybeans,Alluvial,20045,Douglas,259216.20816060712,0,7,0,259216.20816060712,402.257884,259216.20816060712,1,0.0644403052049583,0.07972409367982033
2008,Soybeans,Alluvial,20061,Geary,28370.0822635925,0,1,0,28370.0822635925,31.160822,28370.0822635925,1,0.09104407535716645,0.0061758100737889
2008,Soybeans,Alluvial,20087,Jefferson,301882.34492137516,27469.640522182824,12,0,329351.98544355796,348.839332,329351.98544355796,1,0.09441366131372994,0.06913699069618223
2008,Soybeans,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2008,Soybeans,Alluvial,20103,Leavenworth,15961.25497786465,0,2,0,15961.25497786465,82.555944,15961.25497786465,1,0.01933386526094917,0.016361886429258902
2008,Soybeans,Alluvial,20149,Pottawatomie,1132990.0722425051,0,38,0,1132990.0722425051,1579.8941439999999,1132990.0722425051,1,0.07171303701233955,0.31312159127366057
2008,Soybeans,Alluvial,20161,Riley,162671.5847357643,0,8,0,162671.5847357643,316.86913799999996,162671.5847357643,1,0.05133715001798766,0.06280076997112607
