Year,Crop,Domain,waterUse_m3,GWuse_m3,SWuse_m3,irrArea_ha,n_pdiv,water_with_area_m3,area_data_water_fraction,applied_depth_m
1992,Multi-Crop,Non-alluvial,461260.5331508876,125556.11624396002,335704.4169069276,492.705205,10,461260.5331508876,1,0.09361795419857348
1992,Other Crop,Alluvial,631308.339275186,499239.43892897514,132068.9003462108,436.251508,30,631308.339275186,1,0.14471201307003526
1992,Other Crop,Non-alluvial,291508.76266760065,280715.79658906,10792.966078540625,72.84348,14,291508.76266760065,1,0.40018511288532704
1992,Sorghum,Alluvial,241232.04296916455,241232.04296916455,0,238.15771099999998,8,241232.04296916455,1,0.10129088071776293
1992,Sorghum,Non-alluvial,72787.76323367798,0,72787.76323367798,35.207682,2,72787.76323367798,1,0.20673829999281967
1992,Soybeans,Alluvial,1645403.0971964877,1645403.0971964877,0,1341.938776,43,1645403.0971964877,1,0.12261387230355193
1992,Soybeans,Non-alluvial,214514.82636788572,50498.74642919465,164016.07993869105,249.691262,10,214514.82636788572,1,0.08591202777768239
1992,Unknown,Non-alluvial,419.38382476615,419.38382476615,0,0,1,0,0,NA
1992,Wheat,Alluvial,130786.07923516142,130786.07923516142,0,87.412176,3,130786.07923516142,1,0.14961997884043227
1993,Corn,Alluvial,374682.4429734286,374682.4429734286,0,955.463646,24,374682.4429734286,1,0.039214725179970746
1993,Corn,Non-alluvial,65978.94349041577,46576.2741857936,19402.669304622174,191.41647799999998,4,65978.94349041577,1,0.034468789824048364
1993,Golf Course/Turf/Sod,Alluvial,60502.28413170487,60502.28413170487,0,31.565508,2,60502.28413170487,1,0.19167213824566
1993,Golf Course/Turf/Sod,Non-alluvial,439378.56535279495,111975.48121256205,327403.08414023294,466.602958,12,439378.56535279495,1,0.09416540504503079
1993,Multi-Crop,Alluvial,545655.3604758875,545655.3604758875,0,1646.262648,39,545149.632922493,0.9990731740398309,0.03314509754192562
1993,Multi-Crop,Non-alluvial,24311.927018061222,17811.477734185897,6500.449283875324,135.165124,2,24311.927018061222,1,0.01798683439824405
1993,Other Crop,Alluvial,105030.97846716963,105030.97846716963,0,208.41329,18,105030.97846716963,1,0.050395528263658056
1993,Other Crop,Non-alluvial,175943.8493077754,129688.28039974415,46255.56890803125,37.231111999999996,12,175943.8493077754,1,0.4725721039644893
1993,Sorghum,Alluvial,49.339273501899996,49.339273501899996,0,0.809372,1,49.339273501899996,1,0.006095994610871144
1993,Soybeans,Alluvial,135411.63612596455,135411.63612596455,0,465.995929,15,135411.63612596455,1,0.029058544871100055
1993,Soybeans,Non-alluvial,16491.652168010078,6352.431463369625,10139.220704640451,40.4686,2,16491.652168010078,1,0.04075172397367361
1993,Wheat,Alluvial,4107.494519033175,4107.494519033175,0,40.4686,1,4107.494519033175,1,0.010149831027100455
1994,Alfalfa,Alluvial,51263.505168474105,51263.505168474105,0,40.468599999999995,3,51263.505168474105,1,0.1266747680139024
1994,Alfalfa,Non-alluvial,48463.50139724128,36597.40612003433,11866.095277206949,68.79661999999999,2,48463.50139724128,1,0.07044459654739038
1994,Corn,Alluvial,6780289.308359725,6702987.001600624,77302.30675910182,4656.924145,135,6780289.308359725,1,0.14559587180820882
1994,Corn,Non-alluvial,2182806.4641791824,1250479.2172689044,932327.2469102778,1191.80027,39,2182806.4641791824,1,0.18315203638770636
1994,Golf Course/Turf/Sod,Alluvial,1130868.4834819234,1130868.4834819234,0,28.32802,2,1130868.4834819234,1,3.9920491565662664
1994,Golf Course/Turf/Sod,Non-alluvial,1193924.0750173517,228847.8853201877,965076.1896971639,376.35798,12,1189014.8173039125,0.99588813240626894,0.3172309711666939
1994,Multi-Crop,Alluvial,9747639.56049262,9622354.81025292,125284.75023969957,6280.72672,166,9747639.56049262,1,0.15519923083825274
1994,Multi-Crop,Non-alluvial,1298782.3660272646,349124.6992994444,949657.6667278203,836.890648,20,1298782.3660272646,1,0.15519140632424233
1994,Other Crop,Alluvial,575012.228209518,575012.228209518,0,343.9831,27,575012.228209518,1,0.16716292986763537
1994,Other Crop,Non-alluvial,236520.1423497331,139186.09054885988,97334.05180087323,108.051162,15,236520.1423497331,1,0.21889643569935238
1994,Sorghum,Alluvial,401498.3381217112,401498.3381217112,0,179.680584,5,401498.3381217112,1,0.22345115381064834
1994,Sorghum,Non-alluvial,88823.02712179549,56111.08879003578,32711.9383317597,42.49203,3,88823.02712179549,1,0.20903455806134819
1994,Soybeans,Alluvial,5922896.083080458,5898917.196158535,23978.8869219234,3447.92472,110,5922896.083080458,1,0.1717814791234902
1994,Soybeans,Non-alluvial,952803.0454135663,303670.893585819,649132.1518277474,403.471942,19,952803.0454135663,1,0.23615100487298973
1994,Unknown,Non-alluvial,48697.862946375295,3268.7268695008747,45429.13607687442,3.642174,2,48697.862946375295,1,1.3370548179844044
1995,Alfalfa,Alluvial,133647.75709827163,118525.26976993927,15122.487328332349,114.121452,4,133647.75709827163,1,0.11711010923544123
1995,Alfalfa,Non-alluvial,13987.68403778865,0,13987.68403778865,12.14058,1,13987.68403778865,1,0.11521429814546462
1995,Corn,Alluvial,7822186.746899349,7812232.548470341,9954.198429008324,4549.277669,130,7822186.746899349,1,0.17194348896753062
1995,Corn,Non-alluvial,1579202.1269753133,660159.4794554219,919042.6475198913,870.479586,25,1579202.1269753133,1,0.18141747978628794
1995,Golf Course/Turf/Sod,Alluvial,10829.970533667049,10829.970533667049,0,4.04686,1,10829.970533667049,1,0.2676141634172432
1995,Golf Course/Turf/Sod,Non-alluvial,669546.2762391585,227959.77839715348,441586.497842005,342.769042,9,669546.2762391585,1,0.19533452389179257
1995,Multi-Crop,Alluvial,9219622.990293661,9219622.990293661,0,6141.11005,162,9219622.990293661,1,0.15012958431340376
1995,Multi-Crop,Non-alluvial,1422833.6344294166,697583.3184066131,725250.3160228035,853.078088,19,1422833.6344294166,1,0.16678820549302595
1995,Other Crop,Alluvial,474964.51636604033,474964.51636604033,0,410.75629,29,474964.51636604033,1,0.11563170861389374
1995,Other Crop,Non-alluvial,37670.53531870065,22881.088086506123,14789.447232194525,30.756136,11,37670.53531870065,1,0.12248136540526629
1995,Sorghum,Alluvial,92424.79408743416,92424.79408743416,0,74.05753800000001,4,92424.79408743416,1,0.1248013322930532
1995,Sorghum,Non-alluvial,179311.25472428006,49400.94759377737,129910.3071305027,188.583676,6,179311.25472428006,1,0.09508312624274015
1995,Soybeans,Alluvial,4961656.021898068,4925120.28986991,36535.73202815695,3131.257925,107,4961656.021898068,1,0.15845567949813869
1995,Soybeans,Non-alluvial,1347221.197787755,649946.2498405287,697274.9479472262,723.983254,25,1347221.197787755,1,0.18608458004302886
1995,Unknown,Non-alluvial,17749.803642308525,0,17749.803642308525,0,1,0,0,NA
1995,Wheat,Alluvial,27481.9753405583,27481.9753405583,0,12.14058,1,27481.9753405583,1,0.22636459988368182
1996,Alfalfa,Alluvial,103242.42980272575,91252.98634176404,11989.4434609617,93.887152,3,103242.42980272575,1,0.10996438554524025
1996,Alfalfa,Non-alluvial,57961.31154635702,0,57961.31154635702,38.445170000000005,2,57961.31154635702,1,0.15076357198149212
1996,Corn,Alluvial,10342350.493647773,10297439.419942668,44911.07370510447,5641.929869,160,10342350.493647773,1,0.18331228380690412
1996,Corn,Non-alluvial,1721052.5382932757,1217816.6182106468,503235.920082629,893.142002,30,1721052.5382932757,1,0.19269640599583804
1996,Golf Course/Turf/Sod,Alluvial,107115.5627726249,107115.5627726249,0,28.732706,6,82137.55556228802,0.7668125287885766,0.3728001211324297
1996,Golf Course/Turf/Sod,Non-alluvial,968554.6084790479,403915.9625233044,564638.6459557435,405.900058,12,968554.6084790479,1,0.23861898745504684
1996,Multi-Crop,Alluvial,9628485.214985533,9507924.70018364,120560.51480189266,6358.426432,165,9628485.214985533,1,0.15142874291237113
1996,Multi-Crop,Non-alluvial,1955438.7570640517,763648.6056256572,1191790.1514383946,1252.50317,26,1955438.7570640517,1,0.15612245971912805
1996,Other Crop,Alluvial,619972.6411881244,521639.46909883776,98333.17208928669,341.95966999999996,37,619972.6411881244,1,0.1812999296636719
1996,Other Crop,Non-alluvial,47341.03292507305,26149.814956007,21191.21796906605,39.254542,11,47341.03292507305,1,0.12060014080682192
1996,Sorghum,Non-alluvial,228798.54604668578,0,228798.54604668578,134.760438,4,228798.54604668578,1,0.16978168774331662
1996,Soybeans,Alluvial,5368705.0282887425,5363314.71265866,5390.315630082575,3110.416596,98,5368705.0282887425,1,0.17260405037681784
1996,Soybeans,Non-alluvial,359732.6431023529,66965.72896045377,292766.91414189915,271.544306,11,359732.6431023529,1,0.13247659227380482
1996,Unknown,Alluvial,81471.47537001237,81471.47537001237,0,59.084156,2,81471.47537001237,1,0.13789056303015035
1996,Unknown,Non-alluvial,125173.7368743203,125173.7368743203,0,93.07777999999999,3,125173.7368743203,1,0.13448294198069646
1996,Wheat,Alluvial,59404.4852962876,59404.4852962876,0,60.7029,2,59404.4852962876,1,0.09786103348651812
1997,Alfalfa,Alluvial,288153.69206947146,275658.52105511527,12495.171014356176,172.800922,6,288153.69206947146,1,0.16675471909199155
1997,Alfalfa,Non-alluvial,71788.6429452645,0,71788.6429452645,89.84029199999999,3,71788.6429452645,1,0.07990695638574338
1997,Corn,Alluvial,11113042.280565824,11003817.463850994,109224.81671483112,5784.784027,170,11113042.280565824,1,0.19210816218369817
1997,Corn,Non-alluvial,1688908.0016067878,813666.2941382084,875241.7074685795,783.06741,28,1688908.0016067878,1,0.21567849460198935
1997,Golf Course/Turf/Sod,Alluvial,66287.31394980264,66287.31394980264,0,31.565508,4,66287.31394980264,1,0.20999919896680466
1997,Golf Course/Turf/Sod,Non-alluvial,1045819.9107830233,381158.222620553,664661.6881624704,364.62208599999997,14,1045819.9107830233,1,0.2868229739607774
1997,Multi-Crop,Alluvial,11881008.072622899,11718706.5324384,162301.54018450005,6463.644792,165,11881008.072622899,1,0.18381282472898147
1997,Multi-Crop,Non-alluvial,3045478.991723153,1278084.5407932175,1767394.4509299353,1705.7514899999999,36,3045478.991723153,1,0.17854177525725937
1997,Other Crop,Alluvial,655521.5877462433,520183.9605305317,135337.6272157117,263.450586,34,566488.8687120648,0.8641803402077375,0.24882145745018133
1997,Other Crop,Non-alluvial,126222.19643623567,35487.27246624157,90734.9239699941,82.151258,14,126222.19643623567,1,0.15364609077104538
1997,Sorghum,Alluvial,172280.40825025932,172280.40825025932,0,74.86690999999999,3,172280.40825025932,1,0.23011555872983053
1997,Sorghum,Non-alluvial,106893.53604186635,0,106893.53604186635,53.823238,2,106893.53604186635,1,0.19860108758574938
1997,Soybeans,Alluvial,6051770.265467422,6048501.538597921,3268.7268695008747,3386.817134,106,6051770.265467422,1,0.17868606499932224
1997,Soybeans,Non-alluvial,1212093.2624844261,554425.4163408503,657667.846143576,850.6499719999999,24,1212093.2624844261,1,0.1424902489133834
1997,Unknown,Alluvial,133808.1097371528,133808.1097371528,0,109.26522,2,133808.1097371528,1,0.12246175840505587
1997,Wheat,Alluvial,715.4194657775499,0,715.4194657775499,30.35145,1,715.4194657775499,1,0.002357117916203509
1998,Alfalfa,Alluvial,21931.30707159455,8844.064775215575,13087.242296378974,37.635798,3,21931.30707159455,1,0.058272464613596205
1998,Alfalfa,Non-alluvial,92918.18682245316,75896.13746429767,17022.0493581555,72.84348,7,30232.639838289226,0.32536837913182004,0.12755868723247868
1998,Corn,Alluvial,8301604.1326989345,8294659.629953543,6944.502745392425,6273.240029,178,8251561.774549632,0.9939719652552219,0.132333596264804
1998,Corn,Non-alluvial,1615935.2160974778,1132101.965319471,483833.25077800686,1165.9003659999998,30,1615935.2160974778,1,0.1385997691759433
1998,Golf Course/Turf/Sod,Alluvial,163831.05766305892,162893.61146652282,937.4461965360999,44.110774,7,163831.05766305892,1,0.37140825881463546
1998,Golf Course/Turf/Sod,Non-alluvial,952075.2911294133,391285.10850681795,560790.1826225955,334.675322,14,855419.6543391913,0.8984789987821626,0.28447729143573164
1998,Multi-Crop,Alluvial,8179267.404050974,7971598.401881477,207669.0021694971,6257.254932,167,8179267.404050974,1,0.1307165441225941
1998,Multi-Crop,Non-alluvial,1723433.1582397425,841814.3496710423,881618.8085687001,1318.466988,29,1723433.1582397425,1,0.13071492679949773
1998,Other Crop,Alluvial,510266.76655664976,433112.4776180537,77154.28893859612,275.591166,33,434493.97727610683,0.8515035776445562,0.1851535279460481
1998,Other Crop,Non-alluvial,65485.55075539677,34685.5092718357,30800.041483561075,144.877588,18,65485.55075539677,1,0.045200608085356
1998,Sorghum,Alluvial,6808.8197432622,6808.8197432622,0,36.826426,2,6808.8197432622,1,0.01848895068791688
1998,Sorghum,Non-alluvial,27704.00207131685,0,27704.00207131685,15.378067999999999,1,27704.00207131685,1,0.18015268284232355
1998,Soybeans,Alluvial,4031869.7475731377,3975314.6053215847,56555.142251552876,3029.884082,93,4031869.7475731377,1,0.13307009900232672
1998,Soybeans,Non-alluvial,406173.23428601626,135781.6806772288,270391.5536087875,403.47194199999996,11,406173.23428601626,1,0.10066951180610628
1998,Unknown,Alluvial,41222.96301083745,41222.96301083745,0,64.74976,3,41222.96301083745,1,0.06366504371728551
1998,Unknown,Non-alluvial,74946.35644938609,0,74946.35644938609,66.77319,1,74946.35644938609,1,0.11224019168379717
1999,Alfalfa,Alluvial,4563.88279892575,4563.88279892575,0,21.043672,1,4563.88279892575,1,0.021687673134830034
1999,Alfalfa,Non-alluvial,12260.809465222148,0,12260.809465222148,10.11715,1,12260.809465222148,1,0.12118837286411833
1999,Corn,Alluvial,8597257.394340694,8513503.97757122,83753.41676947524,5676.530522,163,8597257.394340694,1,0.15145267626098557
1999,Corn,Non-alluvial,1594719.328491661,615297.7450238194,979421.5834678414,921.0653359999999,25,1594719.328491661,1,0.1731385675002388
1999,Golf Course/Turf/Sod,Alluvial,159267.17486413318,159267.17486413318,0,45.729518,3,159267.17486413318,1,0.34828089564410714
1999,Golf Course/Turf/Sod,Non-alluvial,1319393.8475326833,334988.99744115,984404.8500915333,519.616824,16,1315311.022650401,0.9969055298462114,0.2539166914142648
1999,Multi-Crop,Alluvial,9437418.878349423,9236805.392290698,200613.4860587254,5799.555066,154,9437418.878349423,1,0.1627266017987564
1999,Multi-Crop,Non-alluvial,1885413.99314648,962424.2037464367,922989.7894000432,1364.6011919999999,30,1885413.99314648,1,0.1381659347947045
1999,Other Crop,Alluvial,738127.8664067994,650871.3612186892,87256.50518811015,409.54223199999996,33,738127.8664067994,1,0.18023241774167006
1999,Other Crop,Non-alluvial,70875.86638547934,36313.705297398395,34562.16108808095,101.980872,13,70875.86638547934,1,0.06949917665489204
1999,Sorghum,Alluvial,47575.39447420707,47575.39447420707,0,45.324832,2,47575.39447420707,1,0.1049654072059375
1999,Sorghum,Non-alluvial,133253.04291025642,0,133253.04291025642,43.706088,1,133253.04291025642,1,0.30488439713537485
1999,Soybeans,Alluvial,6673432.776772986,6645963.136250803,27469.640522182828,4149.043215,120,6673432.776772986,1,0.16084269145827604
1999,Soybeans,Non-alluvial,1429445.0970786712,738090.861951673,691354.2351269983,904.47321,30,1429445.0970786712,1,0.1580417287404976
1999,Unknown,Alluvial,517803.340584065,515052.6760863341,2750.6644977309247,302.705128,9,517803.340584065,1,0.171058661610802
1999,Unknown,Non-alluvial,242305.17216783087,137829.26052755764,104475.91164027325,149.73381999999998,2,242305.17216783087,1,0.1618239434269632
2000,Alfalfa,Alluvial,72109.34822302684,72109.34822302684,0,61.107586,3,72109.34822302684,1,0.11800392216937983
2000,Corn,Alluvial,8990947.79243073,8933849.918170657,57097.874260073775,5620.886197,159,8990947.79243073,1,0.15995605456715015
2000,Corn,Non-alluvial,1995477.5775108435,1035717.6945335093,959759.8829773342,1174.398772,34,1995477.5775108435,1,0.1699148215314077
2000,Golf Course/Turf/Sod,Alluvial,159217.8355906313,157441.6217445629,1776.2138460683998,43.706088,5,159217.8355906313,1,0.364292122394096
2000,Golf Course/Turf/Sod,Non-alluvial,1381746.3544207094,389693.91693638166,992052.4374843278,534.9948919999999,16,1381746.3544207094,1,0.25827281252261186
2000,Multi-Crop,Alluvial,10537894.369354177,10364935.546093266,172958.82326091046,6263.729908,162,10537894.369354177,1,0.16823672993778416
2000,Multi-Crop,Non-alluvial,2684488.1971465014,1189113.4958509163,1495374.7012955851,1282.8546199999998,29,2684488.1971465014,1,0.2092589569616627
2000,Other Crop,Alluvial,899676.9826703955,816836.3424607054,82840.6402096901,437.870252,40,898554.5141982273,0.9987523650223478,0.20546656882057282
2000,Other Crop,Non-alluvial,90290.870508477,43800.94005131172,46489.930457165276,53.013866,13,77610.6772184887,0.8595628415300546,0.17031557462433886
2000,Sorghum,Alluvial,42690.80639751897,42690.80639751897,0,30.35145,1,42690.80639751897,1,0.14065491565483354
2000,Sorghum,Non-alluvial,21906.6374348436,21906.6374348436,0,19.424928,1,21906.6374348436,1,0.11277590030111617
2000,Soybeans,Alluvial,6616544.5944252955,6380345.157353324,236199.43707197078,4039.575652,121,6616544.5944252955,1,0.16379306056935544
2000,Soybeans,Non-alluvial,1321860.8112077783,312946.6770041762,1008914.1342036021,622.407068,18,1321860.8112077783,1,0.2123788239512374
2000,Unknown,Alluvial,470684.3343897505,470684.3343897505,0,277.20991,11,433827.8970838312,0.9216960612175371,0.1697934732527241
2000,Unknown,Non-alluvial,471769.7984067923,333447.14514421567,138322.65326257664,216.91169599999998,5,457782.1143690036,0.9703506157345674,0.2174939420540939
2000,Wheat,Alluvial,629.075737149225,629.075737149225,0,16.592126,1,629.075737149225,1,0.0037914112823710776
2001,Alfalfa,Alluvial,309406.5841304149,309406.5841304149,0,193.035222,8,309406.5841304149,1,0.16028504069087188
2001,Alfalfa,Non-alluvial,7154.1946577755,0,7154.1946577755,6.07029,1,7154.1946577755,1,0.11785589581017546
2001,Corn,Alluvial,10626680.392020846,10545837.992387982,80842.39963286315,6296.91416,180,10626680.392020846,1,0.16876012792940542
2001,Corn,Non-alluvial,1176211.2758301694,263175.6848591346,913035.590971035,715.4848479999999,20,1176211.2758301694,1,0.1643935967502375
2001,Golf Course/Turf/Sod,Alluvial,78733.14569065692,37806.21832083087,40926.927369826044,45.324832,4,78733.14569065692,1,0.17370863214817195
2001,Golf Course/Turf/Sod,Non-alluvial,3393690.9144628122,332892.0783173193,3060798.8361454927,496.549722,19,3349248.563855976,0.9869044200762546,0.6834543982410713
2001,Multi-Crop,Alluvial,9234622.12943824,9050882.674917163,183739.4545210756,5508.181146,145,9216218.58042203,0.9980071140152511,0.16765284010574621
2001,Multi-Crop,Non-alluvial,2807725.3675358724,1668728.2387445108,1138997.1287913613,1579.084772,33,2807725.3675358724,1,0.1778071334308246
2001,Other Crop,Alluvial,848869.865781814,793535.8705494332,55333.99523238084,372.31111999999996,31,827283.9336247328,0.974570976038594,0.22800013756822898
2001,Other Crop,Non-alluvial,366899.17257850384,50104.03224117945,316795.1403373244,193.439908,20,339367.8579644437,0.924962178517398,0.18967087834765917
2001,Sorghum,Alluvial,111112.0439262788,111112.0439262788,0,112.502708,2,111112.0439262788,1,0.09876388391137997
2001,Soybeans,Alluvial,6352086.088455112,6276325.633992944,75760.45446216744,4140.544809,121,6352086.088455112,1,0.15341184267944752
2001,Soybeans,Non-alluvial,1303938.3201082132,414240.2055035769,889698.1146046362,709.819244,25,1141636.779923713,0.8755297411835931,0.18370005196818998
2001,Unknown,Alluvial,740977.2094515342,740977.2094515342,0,380.000154,15,620490.7035598943,0.8373951258489811,0.19499392346339264
2001,Unknown,Non-alluvial,396490.4018612684,247226.7646996454,149263.637161623,312.82227800000004,3,396490.4018612684,1,0.12674621654064816
2002,Alfalfa,Alluvial,420136.248687054,375841.91590072325,44294.33278633072,192.22584999999998,9,420136.248687054,1,0.2185638657272443
2002,Alfalfa,Non-alluvial,10361.247435399,0,10361.247435399,6.07029,1,10361.247435399,1,0.17068784910439205
2002,Corn,Alluvial,16653966.04301295,16547442.551522348,106523.49149060209,6318.362518,184,16475345.538117696,0.9892745965475176,0.26358041336767996
2002,Corn,Non-alluvial,2564828.1240860187,1202311.7515126746,1362516.3725733438,1142.023892,28,2564828.1240860187,1,0.22458620542467764
2002,Golf Course/Turf/Sod,Alluvial,293038.2801461595,247522.8003406568,45515.47980550274,61.916957999999994,5,293038.2801461595,1,0.47327628748518225
2002,Golf Course/Turf/Sod,Non-alluvial,2537950.5548458584,326786.3432214592,2211164.2116243993,664.899098,22,2537950.5548458584,1,0.38170461690803176
2002,Multi-Crop,Alluvial,13873932.34273002,13635056.25007057,238876.09265944886,5827.073714,152,13607611.279185139,0.9808042120311742,0.23809433385743536
2002,Multi-Crop,Non-alluvial,2689397.4548599403,1506611.720835643,1182785.7340242977,1368.243366,30,2599402.619992475,0.9665371755651668,0.1965584136338462
2002,Other Crop,Alluvial,577059.808059847,558557.5804966345,18502.2275632125,283.684886,19,577059.808059847,1,0.20341577452238574
2002,Other Crop,Non-alluvial,271403.00871557643,62623.87289228658,208779.13582328986,106.432418,17,271353.66944207455,0.9998182066081899,0.255000322096954
2002,Sorghum,Alluvial,106313.79957821901,106313.79957821901,0,95.505896,3,106313.79957821901,1,0.11131647786249657
2002,Sorghum,Non-alluvial,106770.1878581116,10681.95271316135,96088.23514495025,53.823238,3,106770.1878581116,1,0.1983719148560174
2002,Soybeans,Alluvial,8757647.037676997,8705026.702487221,52620.33518977635,4459.63972,127,8731756.253906874,0.9970436369884814,0.19637566232989326
2002,Soybeans,Non-alluvial,1284029.9232501965,406197.90392276726,877832.0193274294,657.817093,22,1284029.9232501965,1,0.19519558505151166
2002,Unknown,Alluvial,811051.3126426076,622254.5825875873,188796.73005502034,388.49856,21,811026.6430058567,0.9999695831368911,0.20876559044198453
2002,Unknown,Non-alluvial,382132.6732722155,158366.73312272353,223765.94014949197,373.52517800000004,7,382132.6732722155,1,0.10230439493217121
2003,Alfalfa,Alluvial,131760.52988682393,126308.540164864,5451.98972195995,124.23860199999999,6,131760.52988682393,1,0.10605442090118171
2003,Alfalfa,Non-alluvial,9497.81014911575,0,9497.81014911575,7.284348,1,9497.81014911575,1,0.1303865513991884
2003,Corn,Alluvial,14220824.439903501,14133703.617717523,87120.82218597992,6583.027161999999,185,14220824.439903501,1,0.21602256970762748
2003,Corn,Non-alluvial,2540084.4784248155,938506.9909163908,1601577.4875084248,1306.528751,30,2441960.998247912,0.9613699933957501,0.19441474031709352
2003,Golf Course/Turf/Sod,Alluvial,302585.4295687772,249730.73282986684,52854.696738910374,64.74976,5,302585.4295687772,1,0.4673151368727501
2003,Golf Course/Turf/Sod,Non-alluvial,1936899.5250457125,264717.53715606895,1672181.9878896435,778.211178,24,1926735.6347043212,0.9947524947938889,0.2488912495479103
2003,Multi-Crop,Alluvial,11828437.076706624,11809527.80013702,18909.276569603175,5530.034189999999,148,11624024.466588253,0.9827185444033926,0.21389446557303518
2003,Multi-Crop,Non-alluvial,2286764.3134476854,1460800.2053891285,825964.1080585569,1214.058,25,2286764.3134476854,1,0.18835708948400204
2003,Other Crop,Alluvial,1458567.6032631677,1315940.0983875503,142627.50487561742,541.469868,25,1458567.6032631677,1,0.2693718874238755
2003,Other Crop,Non-alluvial,195580.8801615316,54778.92840548447,140801.9517560471,111.28865,18,182851.34759804138,0.9349142280524722,0.17574198281813247
2003,Sorghum,Alluvial,274462.0436726942,274462.0436726942,0,58.67947,2,274462.0436726942,1,0.4677309520223924
2003,Sorghum,Non-alluvial,220694.57037399866,0,220694.57037399866,72.84348,2,220694.57037399866,1,0.3029709321602958
2003,Soybeans,Alluvial,12200220.837361816,11952784.380749788,247436.4566120285,5004.954105,137,11340669.01886684,0.9295462082241418,0.24376289135546064
2003,Soybeans,Non-alluvial,1605586.3034804543,945809.203394672,659777.1000857822,766.87997,28,1510916.5724486837,0.9410372828750759,0.20936605026735206
2003,Unknown,Alluvial,576282.714502192,551045.67610597,25237.03839622185,223.386672,12,470696.66920812597,0.8167808219178082,0.2579754241122281
2003,Unknown,Non-alluvial,426439.34087692166,155566.72935149068,270872.611525431,318.487882,8,422701.89090915275,0.9912356820548421,0.13389499725987114
2003,Wheat,Alluvial,36548.06684653242,36548.06684653242,0,50.181064,3,36548.06684653242,1,0.0728323872258516
2004,Alfalfa,Alluvial,93423.91437584764,93423.91437584764,0,295.42078000000004,6,93423.91437584764,1,0.0316240158785877
2004,Corn,Alluvial,2735270.644398332,2717409.8273906442,17860.8170076878,4128.201886,105,2735270.644398332,1,0.06625816081511117
