solution_id,Crop,basin_irrigated_area_m2,basin_model_cultivated_area_m2,basin_irrigated_fraction_of_model_cultivated,alluvial_capture,estimated_alluvial_irrigated_area_m2,alluvial_cdl_cultivated_area_m2,alluvial_expansion_eligible_area_m2,estimated_alluvial_irrigated_fraction_of_cdl_cultivated,estimated_alluvial_irrigated_fraction_of_expansion_eligible
4,Wheat,281812.5399819797,8661637800,3.253571050754162e-5,0.6265486725663716,176569.27283826692,487256679.1111111,572359251.5555556,3.6237424833329604e-4,3.08493786653029e-4
5,Corn,114031034.09607495,8661637800,0.01316506609131993,0.831524218313117,94819566.49017511,487256679.1111111,572359251.5555556,0.19459880296182255,0.1656644253281045
5,Soybeans,85241560.96824662,8661637800,0.009841275164870855,0.8447582898771889,72008515.26999815,487256679.1111111,572359251.5555556,0.14778353659792062,0.12580999621180877
5,Sorghum,1958151.0452125703,8661637800,2.260716841810876e-4,0.6350684931506849,1243560.0336445856,487256679.1111111,572359251.5555556,0.002552166213325547,0.0021726914176102567
5,Wheat,334326.79163649055,8661637800,3.859856523168061e-5,0.6265486725663716,209472.00750321706,487256679.1111111,572359251.5555556,4.299007411973317e-4,3.6597994517239814e-4
6,Corn,129347607.11415699,8661637800,0.014933389054222168,0.831524218313117,107555667.89627156,487256679.1111111,572359251.5555556,0.22073718536292286,0.18791636127826572
6,Soybeans,95682900.38265938,8661637800,0.01104674457556507,0.8447582898771889,80828923.29774477,487256679.1111111,572359251.5555556,0.16588571642609135,0.14122061114250928
6,Sorghum,2207693.451033137,8661637800,2.548817558537413e-4,0.6350684931506849,1402036.5532862495,487256679.1111111,572359251.5555556,0.0028774085885163157,0.0024495743704252186
6,Wheat,376932.6529765611,8661637800,4.35174803749657e-5,0.6265486725663716,236166.65336938517,487256679.1111111,572359251.5555556,4.8468633370037627e-4,4.1261961386582365e-4
7,Corn,129999870.91622747,8661637800,0.015008693958113497,0.831524218313117,108098041.04442216,487256679.1111111,572359251.5555556,0.22185030124496688,0.18886397092496324
7,Soybeans,52535017.72716181,8661637800,0.006065252200589802,0.8447582898771889,44379391.733865015,487256679.1111111,572359251.5555556,0.09108010959403391,0.07753765072068092
7,Sorghum,1628520.2984799957,8661637800,1.880152848783397e-4,0.6350684931506849,1034221.9320209945,487256679.1111111,572359251.5555556,0.0021225402880216994,0.001806945426688204
7,Wheat,266774.4254172322,8661637800,3.079953602045472e-5,0.6265486725663716,167147.16211982333,487256679.1111111,572359251.5555556,3.4303719022332394e-4,2.920319042027389e-4
8,Corn,130335897.68039285,8661637800,0.015047488787904852,0.831524218313117,108377455.43682705,487256679.1111111,572359251.5555556,0.22242374519018815,0.18935215101752834
8,Soybeans,93194814.56419674,8661637800,0.010759491070406654,0.8447582898771889,78727092.17667258,487256679.1111111,572359251.5555556,0.16157211496883375,0.13754838759521823
8,Sorghum,2181537.8461423437,8661637800,2.5186204924689226e-4,0.6350684931506849,1385425.9527008089,487256679.1111111,572359251.5555556,0.002843318546660465,0.0024205530860827427
8,Wheat,372466.9507582211,8661637800,4.300190787915665e-5,0.6265486725663716,233368.6735724075,487256679.1111111,572359251.5555556,4.7894402186161004e-4,4.077311110778049e-4
