solution_id,Crop,basin_irrigated_area_m2,basin_model_cultivated_area_m2,basin_irrigated_fraction_of_model_cultivated,alluvial_capture,estimated_alluvial_irrigated_area_m2,alluvial_cdl_cultivated_area_m2,alluvial_expansion_eligible_area_m2,estimated_alluvial_irrigated_fraction_of_cdl_cultivated,estimated_alluvial_irrigated_fraction_of_expansion_eligible
1,Corn,128855068.5285647,9787650714,0.01316506609131993,0.831524218313117,107146110.13389789,487256679.1111111,572359251.5555556,0.21989664734685951,0.18720080062075808
1,Soybeans,96322963.8941187,9787650714,0.009841275164870855,0.8447582898771889,81369622.25509793,487256679.1111111,572359251.5555556,0.16699539635565033,0.14216529571934394
1,Sorghum,2212710.681090205,9787650714,2.2607168418108765e-4,0.6350684931506849,1405222.8380183822,487256679.1111111,572359251.5555556,0.0028839478210578692,0.002455141301899591
1,Wheat,377789.27454923483,9787650714,3.8598565231680666e-5,0.6265486725663716,236703.3684786356,487256679.1111111,572359251.5555556,4.857878375529854e-4,4.135573380448104e-4
2,Corn,146967917.42979354,9787650714,0.015015647955190562,0.831524218313117,122207382.65791579,487256679.1111111,572359251.5555556,0.2508069933096768,0.21351516958235772
2,Soybeans,59301316.931444414,9787650714,0.006058789658954764,0.8447582898771889,50095279.078472175,487256679.1111111,572359251.5555556,0.10281086176152497,0.0875241885971502
2,Sorghum,1838267.1697381388,9787650714,1.8781495411444643e-4,0.6350684931506849,1167425.5614939742,487256679.1111111,572359251.5555556,0.0023959149490237392,0.0020396727375702407
2,Wheat,298605.67405764427,9787650714,3.050841134231798e-5,0.6265486725663716,187090.98870160364,487256679.1111111,572359251.5555556,3.8396803311738806e-4,3.2687684909980667e-4
3,Corn,172023322.6092645,9787650714,0.017575547762774864,0.831524218313117,143041558.86429378,487256679.1111111,572359251.5555556,0.29356510643474515,0.2499156927673241
3,Soybeans,70056994.06214768,9787650714,0.0071576924952930715,0.8447582898771889,59181226.49787625,487256679.1111111,572359251.5555556,0.12145800978211099,0.10339874185143991
3,Sorghum,2171679.8017127775,9787650714,2.2187957714985308e-4,0.6350684931506849,1379165.4192795118,487256679.1111111,572359251.5555556,0.0028304700138651463,0.002409614967402417
3,Wheat,370783.8281135183,9787650714,3.788282182803671e-5,0.6265486725663716,232314.11531360258,487256679.1111111,572359251.5555556,4.767797452000182e-4,4.0588863494775396e-4
4,Corn,163108384.37579405,9787650714,0.016664712415869937,0.831524218313117,135628571.81839758,487256679.1111111,572359251.5555556,0.2783513856922824,0.23696405963524975
4,Soybeans,66426359.76551066,9787650714,0.006786752174400353,0.8447582898771889,56114218.0782797,487256679.1111111,572359251.5555556,0.11516356877990326,0.09804020451451201
4,Sorghum,2059134.6479424366,9787650714,2.1038088792820368e-4,0.6350684931506849,1307691.5380631692,487256679.1111111,572359251.5555556,0.002683783710156123,0.0022847390594441003
